geoid10,tractce10,aland10,awater10,ces_score,ces_percentile,ces_decile,pollution_pctile,popchar_pctile,total_pop_acs2019,hpi_score,hpi_percentile,hpi_quartile,hpi_least_healthy_25,disadvantage_pctile,leb,pop_hpi,name,population,median_hh_income,households,hh_no_vehicle,pct_no_vehicle,dist_venue_km,dist_28x28_km,dist_stop_km,venue_access,a_base,a_plan,access_change,ces_disadvantage_decile,hpi_disadvantage_decile,venue_within_3km,project_within_3km,project_closer_than_stop
06037125310,125310,1053791,0,45.9640891374041,83.2072617246596,9.0,87.4548848786559,69.7806354009077,4313.0,-0.25514373,0.342618742,2.0,No,0.657381258,79.7,4313.0,"Census Tract 1253.10, Los Angeles County, California",4313.0,48958.0,1973.0,94.0,0.0476431829700963,2.6884621744072392,0.5335017950272487,0.4859056885292563,0.2711156988239162,0.6729902225421831,0.6729902225421831,0.0,7,6,True,True,False
06037291130,291130,1291459,0,63.5009376400264,97.2768532526475,10.0,98.2202862476665,82.9425113464448,3626.0,-0.280523179,0.331578947,2.0,No,0.668421053,77.32857143,3626.0,"Census Tract 2911.30, Los Angeles County, California",3626.0,67587.0,985.0,116.0,0.1177664974619289,4.770659815919634,3.5980815141601754,3.050194478773514,0.17329040905188695,0.24690172416185344,0.24690172416185344,0.0,10,6,False,False,False
06037124600,124600,1120027,0,33.3711723724938,64.7251638930913,7.0,70.5911636589919,54.1729702471004,2691.0,-0.165085077,0.393453145,2.0,No,0.6065468549999999,82.0,2691.0,"Census Tract 1246, Los Angeles County, California",2691.0,64712.0,1310.0,75.0,0.0572519083969465,5.678583038325309,4.6505533528204,4.676746351775689,0.14973236003227947,0.17615724537123267,0.1769738178829624,0.0008165725117297296,5,5,False,False,True
06037540400,540400,339784,0,70.562171607022,99.2057488653555,10.0,96.7890479153702,95.7135653050933,2109.0,-0.887516395,0.067907574,1.0,Yes,0.932092426,76.5,2109.0,"Census Tract 5404, Los Angeles County, California",2109.0,52045.0,442.0,51.0,0.1153846153846153,8.226005451968856,7.811049169822069,1.0133448409459354,0.10838927043844279,0.4966859028134333,0.4966859028134333,0.0,10,10,False,False,False
06037535607,535607,941315,0,55.6236259284045,92.965204236006,10.0,91.5868077162415,83.5098335854766,4946.0,-0.554262958,0.189602054,1.0,Yes,0.810397946,85.7,4946.0,"Census Tract 5356.07, Los Angeles County, California",4946.0,46081.0,1090.0,52.0,0.0477064220183486,9.328817221115825,7.55018184212506,2.0200927055030222,0.09681650653626048,0.3311156634953169,0.3311156634953169,0.0,9,8,False,False,False
06037124000,124000,1333420,16657,27.3554562361214,53.6560766515381,6.0,57.6104542626011,46.6464952092789,5219.0,0.485520414,0.781514763,4.0,No,0.218485237,83.1,5219.0,"Census Tract 1240, Los Angeles County, California",5219.0,86881.0,2117.0,67.0,0.0316485592820028,5.2985906294830185,2.5960058212221395,2.626378178220432,0.15876567613699302,0.2757572296253803,0.27808631290261365,0.002329083277233357,4,2,False,True,True
06037532700,532700,771359,0,63.9196470973433,97.4533535047907,10.0,95.357809583074,90.7967725668179,3417.0,-1.109306993,0.023491656,1.0,Yes,0.976508344,76.2,3417.0,"Census Tract 5327, Los Angeles County, California",3417.0,46125.0,691.0,52.0,0.0752532561505065,5.110722026580397,3.7137188310533156,0.48794886080333844,0.1636467827615466,0.6720661081457486,0.6720661081457486,0.0,10,10,False,False,False
06037540502,540502,599140,0,63.6621434139867,97.3146747352496,10.0,94.0261356565028,92.5113464447806,6163.0,-0.929600874,0.058408216,1.0,Yes,0.941591784,78.875,6163.0,"Census Tract 5405.02, Los Angeles County, California",6163.0,35213.0,1454.0,189.0,0.1299862448418156,7.265659849928327,8.595564872406497,1.0018932657287385,0.12098247667531,0.4995271312009611,0.4995271312009611,0.0,10,10,False,False,False
06037540202,540202,756104,0,49.2992729004024,87.1659102370146,9.0,71.8606098319851,89.0317700453858,7116.0,-0.910748203,0.062772786,1.0,Yes,0.937227214,80.1,7116.0,"Census Tract 5402.02, Los Angeles County, California",7116.0,39707.0,1601.0,123.0,0.0768269831355402,9.26938538017731,9.20118637783029,1.065237711229768,0.09737681107286814,0.4842057621563278,0.4842057621563278,0.0,8,10,False,False,False
06037540501,540501,1452801,0,60.2950097423522,95.8648512355018,10.0,98.3198506533914,77.672718103883,6713.0,-0.872365183,0.070860077,1.0,Yes,0.929139923,78.3,6713.0,"Census Tract 5405.01, Los Angeles County, California",6713.0,57386.0,1053.0,61.0,0.0579297245963912,7.652101609860698,8.723434519089535,0.8429647387957715,0.1155788552991925,0.5426039787681555,0.5426039787681555,0.0,9,9,False,False,False
06037540201,540201,260777,0,40.529378287472,75.9203227433182,8.0,61.929060360921,77.7231467473525,2587.0,-1.033306666,0.034531451,1.0,Yes,0.965468549,77.3,2587.0,"Census Tract 5402.01, Los Angeles County, California",2587.0,34855.0,591.0,89.0,0.1505922165820643,9.537970461165187,8.05482503187546,1.801397118969942,0.09489493291760752,0.35696474206687784,0.35696474206687784,0.0,6,10,False,False,False
06037532400,532400,12496773,442625,,,,97.809583074051,,45.0,,,,,,,45.0,"Census Tract 5324, Los Angeles County, California",45.0,42188.0,21.0,4.0,0.1904761904761904,7.201092878442581,6.066219526731343,3.4487518283420635,0.12193496828070358,0.22478214982216138,0.22478214982216138,0.0,,,False,False,False
06037402801,402801,1804260,4003,64.8193763570501,97.7433182047403,10.0,95.3204729309272,92.1457387796268,4976.0,-0.864805304,0.073684211,1.0,Yes,0.926315789,76.2,4976.0,"Census Tract 4028.01, Los Angeles County, California",4976.0,45313.0,1126.0,108.0,0.0959147424511545,4.806890537324744,2.5080969558039135,4.690826823748894,0.17220920449117055,0.17572139004947598,0.2850548353133645,0.10933344526388852,10,9,False,True,True
06037402502,402502,1474652,0,40.4758447331458,75.8320726172466,8.0,52.9309271935283,84.40494200706,6839.0,-0.627974275,0.154172015,1.0,Yes,0.845827985,81.7,6839.0,"Census Tract 4025.02, Los Angeles County, California",6839.0,45432.0,1783.0,123.0,0.0689848569826135,4.419317902808775,2.6219910642432027,5.215841787476091,0.18452506716421094,0.16087925564882252,0.27609123884156933,0.11521198319274681,6,8,False,True,True
06037402402,402402,5341345,7138,66.3970268048572,98.1971759959657,10.0,98.9172370877411,84.0267271810388,6635.0,-0.576635698,0.179974326,1.0,Yes,0.820025674,77.0,6635.0,"Census Tract 4024.02, Los Angeles County, California",6635.0,57650.0,1886.0,50.0,0.0265111346765641,4.380140275812999,4.048950287931384,5.336130719130389,0.18586875968561783,0.15782502671239812,0.19806097168164277,0.04023594496924465,10,8,False,False,True
06037402403,402403,2032366,0,51.9423649310403,89.952092788704,9.0,99.5644057249533,57.0600100857287,5231.0,-0.361731477,0.284467266,2.0,No,0.715532734,78.1,5231.0,"Census Tract 4024.03, Los Angeles County, California",5231.0,74592.0,947.0,39.0,0.041182682154171,5.913097358953523,6.062533847863787,6.128456788861148,0.1446529606161045,0.14028281711163482,0.1415922417564726,0.00130942464483777,8,7,False,False,True
06037402902,402902,1842484,0,53.0468979425061,90.9102370146243,10.0,85.7249533291848,85.0857286938981,6903.0,-0.759222335,0.103979461,1.0,Yes,0.896020539,78.3,6903.0,"Census Tract 4029.02, Los Angeles County, California",6903.0,64583.0,1531.0,97.0,0.0633572828216851,6.260382261381308,4.084526752800894,6.727755515922505,0.1377337947230546,0.1294036797540462,0.19667513784820462,0.06727145809415841,8,9,False,False,True
06037402404,402404,4183293,8226,,,,98.170504044804,,1862.0,,,,,,,1862.0,"Census Tract 4024.04, Los Angeles County, California",1862.0,,5.0,0.0,0.0,6.529679639357527,6.30801142071799,6.070482946787144,0.13280777508421665,0.1414330545064682,0.1414330545064682,0.0,,,False,False,False
06037403303,403303,4365076,89183,28.462453627962,55.8497226424609,6.0,79.8257622899813,37.7332324760464,2741.0,-0.075411129,0.444030809,2.0,No,0.555969191,83.8,2741.0,"Census Tract 4033.03, Los Angeles County, California",2741.0,77083.0,721.0,30.0,0.0416088765603328,7.867536269269397,0.8670274642357567,12.274370734476255,0.11277089482740742,0.07533313781893973,0.5356107605033742,0.46027762268443445,4,5,False,True,True
06037403000,403000,2416493,1922,50.8851331351033,88.7418053454362,9.0,84.2563783447418,82.5264750378215,6950.0,-0.497146385,0.215789474,1.0,Yes,0.784210526,79.4,6950.0,"Census Tract 4030, Los Angeles County, California",6950.0,62300.0,1516.0,77.0,0.0507915567282321,5.823178209573547,3.8530447630283775,6.508561913815705,0.1465592674388759,0.13318129509726842,0.20605620776841632,0.0728749126711479,8,7,False,False,True
06037192420,192420,324906,0,39.6728495156044,74.4326777609682,8.0,64.7790914747978,73.51235501765,4280.0,-0.278683729,0.332605905,2.0,No,0.667394095,81.6,4280.0,"Census Tract 1924.20, Los Angeles County, California",4280.0,56194.0,1393.0,81.0,0.0581478822684852,4.399744621235961,1.9683019624358016,1.8244511948328601,0.18519394344451562,0.35405108143820346,0.35405108143820346,0.0,6,6,False,True,False
06037192410,192410,683899,0,27.2788540035523,53.5552193645991,6.0,60.6969508400747,44.9823499747857,3700.0,0.378046388,0.714762516,3.0,No,0.285237484,85.2,3700.0,"Census Tract 1924.10, Los Angeles County, California",3700.0,73750.0,1719.0,134.0,0.0779522978475858,4.562539438015509,2.150721249821291,2.1406142809510054,0.17977400630471033,0.31840904693880184,0.31840904693880184,0.0,4,2,False,True,False
06037192510,192510,340750,0,45.9805367790624,83.2450832072617,9.0,65.7249533291848,87.0020171457388,3840.0,-0.638359652,0.148780488,1.0,Yes,0.851219512,83.0,3840.0,"Census Tract 1925.10, Los Angeles County, California",3840.0,49464.0,1241.0,170.0,0.136986301369863,4.295185995370664,1.9941631350557338,1.4286300578412154,0.1888507789668302,0.411754765519492,0.411754765519492,0.0,7,8,False,True,False
06037192520,192520,307802,0,39.9187418365645,74.8739283913263,8.0,74.6857498444306,67.08270297529,5269.0,-0.597020929,0.168549422,1.0,Yes,0.831450578,78.4,5269.0,"Census Tract 1925.20, Los Angeles County, California",5269.0,45823.0,1558.0,246.0,0.1578947368421052,4.2542780509370095,2.075531674449476,1.044951512105463,0.19032110411851297,0.48900914964502473,0.48900914964502473,0.0,6,8,False,True,False
06037192610,192610,415408,0,52.3564780922916,90.393343419062,10.0,88.8736776602365,80.7992939989914,3703.0,-0.595706313,0.168934531,1.0,Yes,0.831065469,76.2,3703.0,"Census Tract 1926.10, Los Angeles County, California",3703.0,35948.0,1326.0,334.0,0.2518853695324283,3.963353343137244,2.329242254957954,0.7747927448078362,0.2014766894206082,0.5634460716190689,0.5634460716190689,0.0,8,8,False,True,False
06037195400,195400,1030284,0,23.3259490921454,45.2218860312658,5.0,69.1350342252645,30.8245083207262,4451.0,0.528117324,0.802182285,4.0,No,0.197817715,83.2,4451.0,"Census Tract 1954, Los Angeles County, California",4451.0,98461.0,2229.0,241.0,0.1081202332884701,3.55464391598641,3.526244380818709,1.7201904704168693,0.219556131817481,0.3676213158142378,0.3676213158142378,0.0,3,2,False,False,False
06037192700,192700,531207,0,47.8293796392146,85.2874432677761,9.0,96.341008089608,61.6616238023197,3449.0,-0.675577325,0.134146341,1.0,Yes,0.865853659,82.5,3449.0,"Census Tract 1927, Los Angeles County, California",3449.0,52603.0,1027.0,108.0,0.1051606621226874,4.381478075969342,2.015260813423821,0.5040515342843703,0.1858225539309429,0.6648708353439508,0.6648708353439508,0.0,7,9,False,True,False
06037194300,194300,2469199,0,6.19442301309486,5.10590015128593,1.0,45.3018046048538,1.76500252143217,3262.0,0.951453901,0.959948652,4.0,No,0.0400513479999999,83.8,3262.0,"Census Tract 1943, Los Angeles County, California",3262.0,177383.0,1451.0,40.0,0.0275671950379048,5.057951283792769,5.575545939971913,4.27849314617711,0.16507230797239408,0.18944800576737303,0.18944800576737303,0.0,1,1,False,False,False
06037192620,192620,243560,0,57.1266701614818,93.9611699445285,10.0,85.6627255756067,92.183560262229,3542.0,-0.758717145,0.104107831,1.0,Yes,0.895892169,79.95714286,3542.0,"Census Tract 1926.20, Los Angeles County, California",3542.0,40850.0,1137.0,250.0,0.2198768689533861,4.5150586894577645,1.7863829759047003,0.40042611027075736,0.1813217331506438,0.7140683772360262,0.7140683772360262,0.0,9,9,False,True,False
06037195600,195600,527584,0,46.8727048639682,84.2662632375189,9.0,91.3876789047915,67.7634896621281,2948.0,-0.104585561,0.427342747,2.0,No,0.572657253,80.8,2948.0,"Census Tract 1956, Los Angeles County, California",2948.0,72035.0,1256.0,213.0,0.1695859872611465,2.49257504014988,3.1919843431828183,2.4691913826231886,0.2863216934508832,0.28825160958513096,0.28825160958513096,0.0,7,5,True,False,False
06037195100,195100,1566364,329063,17.3799592486169,31.2279374684821,4.0,88.0149346608587,11.6994452849218,4978.0,0.691825064,0.881386393,4.0,No,0.118613607,83.9,4978.0,"Census Tract 1951, Los Angeles County, California",4978.0,127768.0,2065.0,71.0,0.0343825665859564,3.6994965771163177,4.880946827033571,2.341028795088263,0.21278874951614823,0.2993090037027299,0.2993090037027299,0.0,2,1,False,False,False
06037570001,570001,1532426,0,19.7979573344715,36.9389813414019,4.0,57.8344741754823,26.4246091780131,4764.0,0.12410302,0.564569961,3.0,No,0.435430039,81.9,4764.0,"Census Tract 5700.01, Los Angeles County, California",4764.0,87162.0,1464.0,73.0,0.049863387978142,11.215625087066735,7.334620290908441,5.655630591123715,0.08186236830882668,0.15024872343931625,0.15024872343931625,0.0,2,4,False,False,False
06037570902,570902,1055803,0,15.9975407763939,27.8113968734241,3.0,43.2980709396391,22.0499243570348,3583.0,0.423488562,0.744030809,3.0,No,0.255969191,77.5,3583.0,"Census Tract 5709.02, Los Angeles County, California",3583.0,93409.0,1202.0,38.0,0.0316139767054908,10.131575319720637,8.301061508083485,6.786581534253827,0.0898345446424286,0.12842606162934478,0.12842606162934478,0.0,2,2,False,False,False
06037570702,570702,676554,0,32.320292082792,62.9853756933939,7.0,63.4598630989421,55.7236510337872,2296.0,0.34653893,0.692682927,3.0,No,0.307317073,80.6,2296.0,"Census Tract 5707.02, Los Angeles County, California",2296.0,105000.0,790.0,36.0,0.0455696202531645,9.524897359846618,9.266091437132191,4.761012290796159,0.09501280305260604,0.17358060519982024,0.17358060519982024,0.0,4,3,False,False,False
06037570701,570701,1769222,1953,38.9948777484837,73.4367120524458,8.0,90.2800248911014,52.9878971255673,7372.0,0.087387836,0.541976893,3.0,No,0.458023107,78.0,7372.0,"Census Tract 5707.01, Los Angeles County, California",7372.0,81917.0,2596.0,187.0,0.0720338983050847,10.429866093960106,9.57828079045896,5.772860024992178,0.08749008884088597,0.14764811265993275,0.14764811265993275,0.0,6,4,False,False,False
06037571101,571101,1323726,0,20.0294920875031,37.61976802824,4.0,54.5612943372744,28.4417549167927,4402.0,0.487872295,0.783183569,4.0,No,0.216816431,79.3,4402.0,"Census Tract 5711.01, Los Angeles County, California",4402.0,104000.0,1470.0,70.0,0.0476190476190476,9.067473115971094,8.726232445309229,7.776468171539715,0.0993297909495874,0.11394105014164978,0.11394105014164978,0.0,2,2,False,False,False
06037571300,571300,2044413,43182,25.2299986150308,49.2939989914271,5.0,72.1841941505912,34.2788703983863,4484.0,0.285868963,0.65661104,3.0,No,0.3433889599999999,79.3,4484.0,"Census Tract 5713, Los Angeles County, California",4484.0,99709.0,1456.0,46.0,0.0315934065934065,8.95226177904195,8.499132811538539,4.845908691138621,0.10047967207874878,0.17105980487102473,0.17105980487102473,0.0,3,3,False,False,False
06037570003,570003,1141954,0,22.9440225379026,44.3267776096823,5.0,63.3229620410703,32.5895108421583,4119.0,0.258011859,0.640051348,3.0,No,0.359948652,79.4,4119.0,"Census Tract 5700.03, Los Angeles County, California",4119.0,101500.0,1334.0,44.0,0.032983508245877,11.184435440635028,8.151710571061212,5.371407463883644,0.08207191911945344,0.1569511926004584,0.1569511926004584,0.0,3,3,False,False,False
06037571102,571102,1254329,0,22.1676819548123,42.4735249621785,5.0,40.5724953329185,42.2718103883006,4073.0,0.39803948,0.728369705,3.0,No,0.271630295,82.8,4073.0,"Census Tract 5711.02, Los Angeles County, California",4073.0,108000.0,1304.0,16.0,0.0122699386503067,8.079172806966776,9.47765497770837,7.4812306409198985,0.1101421926051087,0.11790741725325102,0.11790741725325102,0.0,3,2,False,False,False
06037555211,555211,793064,0,52.2442978246211,90.3050932929904,10.0,88.1144990665837,81.3287947554211,5652.0,-0.714254226,0.117843389,1.0,Yes,0.882156611,81.0,5652.0,"Census Tract 5552.11, Los Angeles County, California",5652.0,47375.0,1373.0,122.0,0.088856518572469,8.30058935504422,8.564134312000538,9.922439602312012,0.10752006801135082,0.0915546376460003,0.10455729367426973,0.01300265602826943,8,9,False,False,True
06037570202,570202,1664700,0,68.1992647571599,98.6762481089259,10.0,99.2781580584941,84.3923348461926,6124.0,-0.534244261,0.19563543,1.0,Yes,0.80436457,81.7,6124.0,"Census Tract 5702.02, Los Angeles County, California",6124.0,58681.0,1609.0,49.0,0.0304536979490366,7.9375864306969355,9.056086627403566,4.195306508300613,0.11188702987703829,0.19248142499432636,0.19248142499432636,0.0,10,8,False,False,False
06037503802,503802,1324946,0,25.3636610671646,49.5965708522441,5.0,35.980087118855,55.1059001512859,4900.0,0.238106244,0.627727856,3.0,No,0.3722721439999999,80.2,4900.0,"Census Tract 5038.02, Los Angeles County, California",4900.0,102711.0,1622.0,43.0,0.0265104808877928,15.320255952285075,4.462924588689737,9.431318645947266,0.06127354882936045,0.09586515702772784,0.18305213329694642,0.08718697626921858,3,3,False,False,True
06037503801,503801,1296521,0,24.7704768542216,48.2602118003026,5.0,74.0261356565028,32.2491174987393,3851.0,0.156229462,0.58241335,3.0,No,0.4175866499999999,81.3,3851.0,"Census Tract 5038.01, Los Angeles County, California",3851.0,92772.0,1167.0,20.0,0.0171379605826906,14.719638402259086,5.18501900528239,10.160760479432094,0.06361469484287176,0.08959962915097737,0.16168099065596048,0.07208136150498311,3,4,False,False,True
06037503902,503902,5270997,17771,37.4166789568621,71.2430660615229,8.0,90.2177971375233,49.7856782652547,4939.0,0.247532028,0.634017972,3.0,No,0.365982028,79.6,4939.0,"Census Tract 5039.02, Los Angeles County, California",4939.0,106125.0,1378.0,24.0,0.0174165457184325,16.010587612622146,3.288879253444824,8.24535137652372,0.058786916876286094,0.10816246557586251,0.23316114558291678,0.12499868000705427,5,3,False,False,True
06037504002,504002,1543672,0,24.3948434452938,47.6046394351992,5.0,47.7660236465464,44.5789208270298,5461.0,0.163177533,0.585365854,3.0,No,0.414634146,83.1,5461.0,"Census Tract 5040.02, Los Angeles County, California",5461.0,105833.0,1482.0,41.0,0.0276653171390013,14.733753758243699,2.688033401322809,7.398629082182306,0.06355762365201947,0.11906705132644804,0.27114721890569754,0.1520801675792495,3,4,False,True,True
06037503901,503901,915781,0,19.9939507593051,37.5063035804337,4.0,53.4909769757312,28.9712556732224,2942.0,-0.031776183,0.472400513,2.0,No,0.527599487,81.5,2942.0,"Census Tract 5039.01, Los Angeles County, California",2942.0,107361.0,827.0,18.0,0.0217654171704957,15.11860569322006,4.392601675389625,9.390875384232919,0.06204010564143449,0.09623828243743514,0.185439248102401,0.08920096566496587,2,5,False,False,True
06037480102,480102,1230047,0,28.912738473561,56.8078668683812,6.0,84.2190416925949,36.4473020675744,4487.0,-0.050957505,0.460333761,2.0,No,0.539666239,84.4,4487.0,"Census Tract 4801.02, Los Angeles County, California",4487.0,75216.0,1453.0,83.0,0.05712319339298,4.940905939917171,5.775883379299078,4.354474080932433,0.1683244963164561,0.18675970504013703,0.18675970504013703,0.0,4,5,False,False,False
06037504101,504101,1218582,0,39.1729770321083,73.7518910741301,8.0,84.3061605476042,58.119011598588,4826.0,-0.28229926,0.330937099,2.0,No,0.669062901,81.5,4826.0,"Census Tract 5041.01, Los Angeles County, California",4826.0,64623.0,1337.0,82.0,0.0613313388182498,14.50629996420054,1.9337412679938497,6.5347486210870676,0.06448991715036496,0.13271842901319328,0.34086168773970305,0.20814325872650977,6,6,False,True,True
06037980004,980004,44628053,590585,,,,51.798382078407,,0.0,,,,,,,0.0,"Census Tract 9800.04, Los Angeles County, California",0.0,,0.0,0.0,,52.71785604438138,45.877016955020636,53.206715392661835,0.018615783905705504,0.01844789880287367,0.02133241543418854,0.0028845166313148686,,,False,False,True
06037980003,980003,191999007,1178337,,,,10.031113876789,,0.0,,,,,,,0.0,"Census Tract 9800.03, Los Angeles County, California",0.0,,0.0,0.0,,72.66725415838468,65.76001868846642,72.3620305050806,0.0135745523764195,0.01363102947281082,0.01497902516574283,0.0013479956929320098,,,False,False,True
06037980002,980002,6773028,208607,,,,99.4150591163659,,0.0,,,,,,,0.0,"Census Tract 9800.02, Los Angeles County, California",0.0,,0.0,0.0,,6.418569466244448,6.250411553654662,4.188236650845199,0.13479687755842187,0.192743713769705,0.192743713769705,0.0,,,False,False,False
06037980001,980001,2314970,0,,,,96.6272557560672,,0.0,,,,,,,0.0,"Census Tract 9800.01, Los Angeles County, California",0.0,,0.0,0.0,,4.768644297864479,3.854059465748944,3.739618682026088,0.17335095533108094,0.21098743740551737,0.21098743740551737,0.0,,,False,False,False
06037930301,930301,1028876797,4125857,,,,37.125077784692,,796.0,,,,,,,796.0,"Census Tract 9303.01, Los Angeles County, California",796.0,84219.0,195.0,9.0,0.0461538461538461,21.519162319955385,26.959101126870774,17.6147410630326,0.04440662515735982,0.053720865448186154,0.053720865448186154,0.0,,,False,False,False
06037920338,920338,3715463,0,7.46917499612502,7.55168935955623,1.0,7.04418170504045,12.9475542107917,5711.0,0.519514394,0.797047497,4.0,No,0.202952503,81.3,5711.0,"Census Tract 9203.38, Los Angeles County, California",5711.0,156776.0,1741.0,28.0,0.016082711085583,25.78324207804988,8.828691832863303,31.580293097163693,0.03733677935949161,0.030693400977631353,0.10174293965107248,0.07104953867344113,1,2,False,False,True
06037920119,920119,5061550,1082,14.1455026026917,23.3988905698437,3.0,18.6309894212819,30.0428643469491,1974.0,0.304588867,0.668292683,3.0,No,0.331707317,82.2,1974.0,"Census Tract 9201.19, Los Angeles County, California",1974.0,142321.0,537.0,0.0,0.0,35.3527737991572,13.821451312485188,40.927949695232094,0.02750821726905428,0.023850438842558445,0.06746977599674245,0.04361933715418401,1,3,False,False,True
06037920116,920116,7425911,1947,15.0467601308431,25.642965204236,3.0,31.6241443683883,24.457892082703,5481.0,0.38188322,0.71758665,3.0,No,0.28241335,84.9,5481.0,"Census Tract 9201.16, Los Angeles County, California",5481.0,113720.0,1640.0,11.0,0.0067073170731707,36.970204860310446,14.17130841017543,42.17179265876116,0.02633643941819449,0.02316327255400785,0.06591389305152467,0.04275062049751682,1,2,False,False,True
06037920045,920045,1869922,0,6.75379371750737,6.29097327281896,1.0,9.91910392034847,8.58547655068079,4282.0,0.538671951,0.807958922,4.0,No,0.192041078,82.4,4282.0,"Census Tract 9200.45, Los Angeles County, California",4282.0,141029.0,1342.0,38.0,0.0283159463487332,31.219663084942912,4.701937687410906,34.1020764450885,0.031036947759622173,0.028488343177200292,0.17537897725677754,0.14689063407957725,1,2,False,False,True
06037910713,910713,1993231,3012,26.2528292191721,51.4498234997479,6.0,11.9228375855632,88.9813414019163,5787.0,-0.398509449,0.266752246,2.0,No,0.733247754,77.9,5787.0,"Census Tract 9107.13, Los Angeles County, California",5787.0,64472.0,1416.0,17.0,0.0120056497175141,47.167750294564264,46.57595748618421,47.144250924001405,0.020760778609850296,0.020770912015612417,0.02101901995961709,0.0002481079440046739,3,7,False,False,True
06037910712,910712,2045402,25414,33.4762601348906,64.9142713061019,7.0,24.0572495332918,92.6626323751891,2904.0,-0.473698893,0.227214377,1.0,Yes,0.772785623,78.7,2904.0,"Census Tract 9107.12, Los Angeles County, California",2904.0,70884.0,627.0,11.0,0.0175438596491228,44.54460716377572,44.54685052371028,44.606030177529384,0.021956496329061725,0.02192692492872821,0.021955414886028857,2.8489957300648072e-05,5,7,False,False,True
06037188201,188201,753291,23077,33.1016771640894,64.1956631366616,7.0,88.2514001244555,42.5995965708522,3473.0,0.472850792,0.77406932,4.0,No,0.22593068,84.1,3473.0,"Census Tract 1882.01, Los Angeles County, California",3473.0,81475.0,1811.0,49.0,0.0270568746548868,2.402713406613526,5.755414592370515,2.1223925568371045,0.2938831104777724,0.32026722514768347,0.32026722514768347,0.0,5,2,True,False,False
06037187101,187101,760454,27641,35.3477934429696,68.066061522945,7.0,98.2949595519602,35.3756933938477,3438.0,0.041882237,0.513863928,3.0,No,0.486136072,82.6,3438.0,"Census Tract 1871.01, Los Angeles County, California",3438.0,76522.0,1228.0,78.0,0.0635179153094462,3.874425690923526,6.688224884028168,3.594192962016992,0.20515237351182933,0.21766608591924907,0.21766608591924907,0.0,5,4,False,False,False
06037186404,186404,401150,0,41.6849456789009,77.6222894604135,8.0,85.1400124455507,62.9475542107917,2631.0,-0.156826078,0.397304236,2.0,No,0.602695764,77.8,2631.0,"Census Tract 1864.04, Los Angeles County, California",2631.0,62083.0,772.0,59.0,0.0764248704663212,3.756126557308966,5.67764713119149,2.8214404937041286,0.21025512840133584,0.2616814265844287,0.2616814265844287,0.0,6,5,False,False,False
06037186403,186403,540098,0,59.4974227203305,95.3857791225416,10.0,97.7100186683261,78.2400403429148,2698.0,-0.278868189,0.332349166,2.0,No,0.667650834,82.2,2698.0,"Census Tract 1864.03, Los Angeles County, California",2698.0,59861.0,835.0,120.0,0.1437125748502994,4.174714006066718,6.144575982037775,3.419997417395375,0.1932473947019338,0.2262444760859797,0.2262444760859797,0.0,9,6,False,False,False
06037186302,186302,1685729,0,41.4079129851356,77.2692889561271,8.0,86.7828251400124,60.9178013111447,5096.0,-0.059968875,0.453915276,2.0,No,0.546084724,84.4,5096.0,"Census Tract 1863.02, Los Angeles County, California",5096.0,78264.0,1849.0,81.0,0.0438074634937804,4.473340515186618,6.327767881436489,2.656718191842735,0.18270377975303154,0.2734692550907426,0.2734692550907426,0.0,6,5,False,False,False
06037186203,186203,842708,0,15.3507094584024,26.3237518910741,3.0,25.2022401991288,29.4503277861826,3416.0,0.452493979,0.762644416,4.0,No,0.237355584,87.1,3416.0,"Census Tract 1862.03, Los Angeles County, California",3416.0,114461.0,1116.0,8.0,0.007168458781362,5.112348298191127,6.764000973815822,2.0150414527818135,0.1636032423571048,0.3316703984541754,0.3316703984541754,0.0,1,2,False,False,False
06037186202,186202,408254,0,23.9309694125258,46.6086737266768,5.0,53.4287492221531,39.8260211800303,2007.0,0.163553761,0.585622593,3.0,No,0.414377407,85.0,2007.0,"Census Tract 1862.02, Los Angeles County, California",2007.0,95089.0,711.0,21.0,0.0295358649789029,5.337221157274467,7.154327348557353,2.950455597224423,0.15779786994684644,0.2531353600588744,0.2531353600588744,0.0,3,4,False,False,False
06037271802,271802,577404,0,18.8405693021423,34.8209783156833,4.0,46.7703795892968,28.8325769036813,5644.0,0.233586428,0.625032092,3.0,No,0.374967908,80.9,5644.0,"Census Tract 2718.02, Los Angeles County, California",5644.0,85318.0,2602.0,210.0,0.080707148347425,6.397142308324313,4.2834771261368765,1.271607135830825,0.1351873410458331,0.4402169654367883,0.4402169654367883,0.0,2,3,False,False,False
06037272100,272100,1199290,0,16.8628835091328,30.1185073121533,4.0,45.9614187927816,23.5753908219869,4578.0,0.530275261,0.802952503,4.0,No,0.197047497,83.7,4578.0,"Census Tract 2721, Los Angeles County, California",4578.0,94911.0,1834.0,51.0,0.0278080697928026,3.6522098812021233,6.510887492049307,3.2239716861698566,0.214951609135399,0.23674401115760402,0.23674401115760402,0.0,2,2,False,False,False
