stop_id,stop_name,stop_lat,stop_lon,location_type,feed
bus_25500,Western / Slauson,33.988871,-118.309083,,bus
bus_25502,Compton / Vernon,34.003758,-118.247597,,bus
bus_28259,Main / Slauson,33.989077,-118.27377,,bus
bus_28280,Hyde Park / Marlborough,33.9767,-118.346467,,bus
bus_28292,Martin Luther King Jr / Crenshaw,34.010876,-118.335512,,bus
bus_28301,8th / Western,34.057763,-118.308736,,bus
bus_28500,Knotts Berry Farm,33.846563,-117.997549,,bus
bus_30000,Patsaouras Transit Plaza,34.055394,-118.233118,,bus
bus_30001,North Hollywood Station,34.168829,-118.375295,,bus
bus_30002,Universal / Studio City Station,34.139051,-118.363171,,bus
bus_30003,Burbank Station,34.179294,-118.312829,,bus
bus_30004,Inglewood Transit Center,33.959841,-118.352686,,bus
bus_30005,Harbor Gateway Transit Center,33.869338,-118.287306,,bus
bus_30007,Willowbrook - Rosa Parks Station - West,33.928104,-118.237983,,bus
bus_30008,Willowbrook - Rosa Parks Station - East,33.928448,-118.237621,,bus
bus_30009,MLK Transit Center,33.898035,-118.223176,,bus
bus_30010,Montebello Metrolink Station,34.00656,-118.124931,,bus
bus_30011,Aviation / Imperial Station,33.92959,-118.3772,,bus
bus_30012,Culver City Transit Center,33.987962,-118.394653,,bus
bus_30014,Artesia Station,33.875981,-118.222832,,bus
bus_30015,Sylmar Station,34.293471,-118.45085,,bus
bus_30016,Norwalk Station,33.913142,-118.104021,,bus
bus_30017,ELAC Transit Center,34.04,-118.14599,,bus
bus_30018,CSUN Transit Center,34.240864,-118.532898,,bus
bus_30019,El Monte Station - Upper Level,34.072191,-118.045132,,bus
bus_30020,El Monte Station - Lower Level,34.072197,-118.045125,,bus
bus_30021,Burbank Airport Ritc,34.193428,-118.35145,,bus
bus_30023,Redondo Beach Transit Center,33.86818,-118.357224,,bus
bus_30024,LAX / Metro Transit Center,33.951446,-118.378155,,bus
bus_31693,Paramount / 55th,33.857078,-118.159703,,bus
bus_32033,Soto / Washington,34.017561,-118.219889,,bus
bus_32034,Indiana / Olympic,34.019137,-118.192121,,bus
bus_32036,Indiana / Hubbard,34.026583,-118.192197,,bus
bus_32037,Indiana / 6th,34.028081,-118.19221,,bus
bus_32039,Gage / 1st,34.036224,-118.184532,,bus
bus_32041,Gage / Cesar E Chavez,34.040274,-118.184541,,bus
bus_32042,Gage / Blanchard,34.045962,-118.184577,,bus
bus_32044,Gage / Harris,34.049276,-118.184657,,bus
bus_32045,Pomeroy / City Terrace,34.050982,-118.188566,,bus
bus_32059,Holmes / Florence,33.974899,-118.241249,,bus
bus_32068,103rd / Graham,33.943098,-118.2427,,bus
bus_32076,103rd / Wilmington,33.943275,-118.239371,,bus
bus_32089,Holmes / Florence,33.975009,-118.241071,,bus
bus_32111,Ventura / Ventura Pl,34.143841,-118.39367,,bus
bus_32112,Ventura / Coldwater Canyon,34.145231,-118.413553,,bus
bus_32116,Telegraph / Lakewood,33.960746,-118.109934,,bus
bus_32117,South / Gridley,33.858718,-118.090703,,bus
bus_32118,Gridley / 183rd,33.865461,-118.090859,,bus
bus_32120,183rd / Alburtis,33.865637,-118.084103,,bus
bus_32121,Telegraph / Paramount,33.967354,-118.115852,,bus
bus_32123,Telegraph / Calif Commerce Club,33.998015,-118.146075,,bus
bus_32140,Gage / Hammel,34.042626,-118.184556,,bus
bus_32141,Pomeroy / City Terrace,34.051127,-118.188507,,bus
bus_32143,103rd / Wilmington,33.943016,-118.239284,,bus
bus_32147,6th / Witmer,34.055475,-118.265836,,bus
bus_32149,Whittier / Indiana,34.023912,-118.192504,,bus
bus_32158,Laurel Canyon / Hollywood,34.102162,-118.365297,,bus
bus_32159,Laurel Canyon / Willow Glen,34.11541,-118.374226,,bus
bus_32160,Laurel Canyon / Dona Pegita,34.131683,-118.381195,,bus
bus_32161,Laurel Canyon / Fryman,34.133676,-118.391263,,bus
bus_32162,Laurel Canyon / Sunshine,34.137079,-118.3927,,bus
bus_32163,Laurel Canyon / Maxwellton,34.140891,-118.394099,,bus
bus_32164,Ventura Pl / Ventura,34.144074,-118.393787,,bus
bus_32165,Laurel Canyon / Maxwellton,34.14108,-118.39449,,bus
bus_32166,Laurel Canyon / Laurel Terrace,34.137402,-118.393138,,bus
bus_32167,Laurel Canyon / Fryman,34.133763,-118.391693,,bus
bus_32168,Laurel Canyon / Dona Pegita,34.1312,-118.38112,,bus
bus_32169,Laurel Canyon / Lookout Mountain,34.114973,-118.374346,,bus
bus_32170,Laurel Canyon / Hollywood,34.101596,-118.365556,,bus
bus_32171,Crescent Heights / Sunset,34.098152,-118.365788,,bus
bus_32173,Fletcher / Larga,34.110158,-118.251408,,bus
bus_32174,Pacific / San Fernando,34.137497,-118.264283,,bus
bus_32175,Fletcher / Larga,34.110579,-118.25134,,bus
bus_32176,Imperial / Selby,33.930706,-118.395965,,bus
bus_32179,Airport / Century,33.945769,-118.385878,,bus
bus_32181,Century / Aviation,33.94531,-118.378177,,bus
bus_32187,Imperial / Erickson,33.927206,-118.158828,,bus
bus_32188,Garfield / Gardendale,33.92276,-118.16912,,bus
bus_32201,Gardendale / Barlin,33.911934,-118.14524,,bus
bus_32202,Gardendale / Downey,33.914875,-118.151444,,bus
bus_32205,Garfield / Gardendale,33.923195,-118.16886,,bus
bus_32206,Imperial / Amery,33.929418,-118.165098,,bus
bus_34697,Sherman Way / Reseda,34.201012,-118.535696,,bus
bus_36487,Fair Oaks / Mound,34.119916,-118.150154,,bus
bus_36492,Pacific Coast Highway / El Segundo,33.916642,-118.395795,,bus
bus_36493,Pacific Coast Highway / Mariposa,33.923912,-118.396126,,bus
bus_36494,Pacific Coast Highway / Maple,33.927309,-118.396132,,bus
bus_36496,Hollywood Way / Victory,34.184889,-118.349223,,bus
bus_36498,Downey Transit Center,33.939574,-118.134227,,bus
bus_36499,Imperial / Figueroa,33.930873,-118.28282,,bus
bus_36500,119th / Willowbrook,33.924509,-118.235197,,bus
bus_36501,Imperial / Croesus,33.929283,-118.233272,,bus
bus_36502,Imperial / Mona,33.928904,-118.230522,,bus
bus_36503,Imperial / Fernwood,33.930098,-118.220764,,bus
bus_36505,Imperial / Downey,33.921188,-118.146584,,bus
bus_36506,Imperial / Brookshire,33.919556,-118.143638,,bus
bus_36507,Imperial / Barlin,33.917991,-118.140715,,bus
bus_36508,Imperial / Curtis and King,33.916969,-118.107599,,bus
bus_36509,Imperial / Hoxie,33.91697,-118.103759,,bus
bus_36513,Imperial / Firestone,33.917228,-118.090839,,bus
bus_36515,Imperial / Curtis and King,33.917222,-118.107764,,bus
bus_36516,Imperial / Woodruff,33.917197,-118.116989,,bus
bus_36517,Imperial / Dunrobin,33.917188,-118.120842,,bus
bus_36518,Imperial / Ardis,33.917159,-118.130074,,bus
bus_36519,Imperial / Pine,33.931134,-118.187023,,bus
bus_36520,Imperial / Jackson,33.93132,-118.189186,,bus
bus_36521,Imperial / Cornish,33.931592,-118.192421,,bus
bus_36522,Imperial / Lewis,33.9318,-118.194732,,bus
bus_36523,Imperial / Bullis,33.932024,-118.197209,,bus
bus_36524,Imperial / Benwell,33.932199,-118.199368,,bus
bus_36554,Sepulveda / La Tijera,33.957452,-118.396067,,bus
bus_36555,Sepulveda / Manchester,33.959659,-118.396059,,bus
bus_36557,Green Valley / Sepulveda,33.983856,-118.393895,,bus
bus_36561,Centinela / Alvern,33.977195,-118.376662,,bus
bus_36562,Centinela / Green Valley,33.977206,-118.38635,,bus
bus_36563,Green Valley / Sepulveda,33.983999,-118.393951,,bus
bus_36572,Vernon / Long Beach,34.00405,-118.242705,,bus
bus_36575,Vernon / Broadway,34.003931,-118.278837,,bus
bus_36576,Vernon / Figueroa,34.003896,-118.282304,,bus
bus_36587,La Cienega / Wilshire,34.065621,-118.376058,,bus
bus_36602,Vernon / Broadway,34.003686,-118.278011,,bus
bus_36603,Vernon / Avalon,34.003765,-118.264685,,bus
bus_43421,Sepulveda / Burbank,34.172399,-118.465996,,bus
bus_43422,Wilshire / Plymouth,34.061945,-118.322682,,bus
bus_43425,White Oak / Oxnard,34.179979,-118.518358,,bus
bus_43426,Warner Center Transit Hub,34.181099,-118.601635,,bus
bus_55223,Gage / Wilcox,33.97712,-118.177363,,bus
bus_78921,Jefferson / San Pedro,34.015429,-118.265065,,bus
bus_81403,Little Tokyo / Arts District Station,34.048845,-118.238757,,bus
bus_104700,Jefferson / Griffith,34.013789,-118.261239,,bus
bus_104702,Wilshire / Bundy,34.044076,-118.467711,,bus
bus_104703,5th / Main,34.046606,-118.248203,,bus
bus_104705,Wilshire / 6th,34.020481,-118.496432,,bus
bus_104707,Wilshire / Barrington,34.049274,-118.460943,,bus
bus_104708,Wilshire / Federal,34.050594,-118.45923,,bus
bus_104710,7th / Hill,34.045937,-118.254248,,bus
bus_104713,Westwood / Le Conte,34.063556,-118.445186,,bus
bus_104716,Fairfax / Venice,34.039754,-118.369461,,bus
bus_104717,Fairfax / Venice,34.040256,-118.369721,,bus
bus_104718,Hollywood / Highland,34.101689,-118.339014,,bus
bus_104720,Fairfax / Hollywood,34.101071,-118.361708,,bus
bus_123600,Balboa / Pineridge,34.293308,-118.502031,,bus
bus_123601,Balboa / Jolette,34.29287,-118.502274,,bus
bus_123602,Balboa / Colven,34.299225,-118.502484,,bus
bus_123603,Balboa / Westbury,34.298704,-118.502855,,bus
bus_123604,Balboa / Woodley,34.303799,-118.500833,,bus
bus_123605,Balboa / Lisette,34.303319,-118.501277,,bus
bus_123606,Balboa / Orozco,34.307395,-118.502424,,bus
bus_123607,Balboa / Orozco,34.307619,-118.502773,,bus
bus_123608,Balboa / Sesnon,34.310468,-118.501569,,bus
bus_123609,Balboa / Sesnon,34.310565,-118.501854,,bus
bus_123612,Balboa / Silver Oaks,34.320967,-118.488374,,bus
bus_123613,Balboa / Balboa,34.32107,-118.488127,,bus
bus_123614,Foothill / Balboa East Jog,34.319231,-118.486731,,bus
bus_123615,Foothill / Balboa East Jog,34.319428,-118.486898,,bus
bus_123616,Foothill / Filbert East Jog,34.319514,-118.483821,,bus
bus_123617,Foothill / Filbert East Jog,34.319878,-118.483721,,bus
bus_123618,Foothill / Yarnell,34.321155,-118.478916,,bus
bus_123619,Foothill / Yarnell,34.321432,-118.479014,,bus
bus_123620,Foothill / Glenoaks,34.322887,-118.469553,,bus
bus_123621,Foothill / Glenoaks,34.323126,-118.469746,,bus
bus_123622,Glenoaks / Roxford,34.318126,-118.463558,,bus
bus_123623,Glenoaks / Roxford,34.31836,-118.463414,,bus
bus_123624,Glenoaks / Tyler,34.310016,-118.453049,,bus
bus_123625,Glenoaks / Tyler,34.310266,-118.452914,,bus
bus_123626,Glenoaks / Astoria,34.304905,-118.446415,,bus
bus_123627,Glenoaks / Astoria,34.305188,-118.446333,,bus
bus_123628,Balboa / Sayre,34.301921,-118.442558,,bus
bus_123629,Glenoaks / Sayre,34.302149,-118.44241,,bus
bus_123631,Glenoaks / Hubbard,34.299773,-118.439348,,bus
bus_125445,Pomeroy / Eastman,34.051198,-118.185588,,bus
bus_125460,Foothill / Sierra Madre Villa,34.149977,-118.082185,,bus
bus_139999,Western / Wilshire,34.0612,-118.309234,,bus
bus_140514,Slauson / Angeles Vista,33.989017,-118.352116,,bus
bus_140715,Ocean / Colorado,34.011711,-118.495449,,bus
bus_140718,Venice / Figueroa,34.037566,-118.270673,,bus
bus_140719,Venice / Grand,34.035746,-118.266512,,bus
bus_140724,Venice / Grand,34.035744,-118.266133,,bus
bus_140725,Venice / Hope,34.036598,-118.267674,,bus
bus_140726,Venice / Figueroa,34.037902,-118.270876,,bus
bus_140727,Venice / Arlington,34.043692,-118.318046,,bus
bus_140728,Venice / Normandie,34.043936,-118.300086,,bus
bus_140729,Venice / Rimpau,34.046932,-118.3401,,bus
bus_140730,Airport / 96th,33.949715,-118.385774,,bus
bus_140732,Rossmore / Melrose,34.083349,-118.326463,,bus
bus_140733,Devonshire / Filmore,34.257259,-118.441954,,bus
bus_140735,Arleta / Devonshire,34.257502,-118.443706,,bus
bus_140736,Ventura / Stern,34.148947,-118.435964,,bus
bus_140738,Sherman Way / White Oak,34.200951,-118.518257,,bus
bus_140739,Thousand Oaks / Dallas,34.176028,-118.848837,,bus
bus_140740,Van Nuys / Arleta,34.253805,-118.438709,,bus
bus_140741,26520 Agoura,34.143341,-118.701364,,bus
bus_140742,Van Nuys / Arleta,34.254229,-118.438585,,bus
bus_140743,Canoga / Ventura Freeway Off Ramp,34.169984,-118.597548,,bus
bus_140744,Thousand Oaks / Dallas,34.176111,-118.848342,,bus
bus_140745,Thousand Oaks / Conejo School,34.17462,-118.844617,,bus
bus_140750,Balboa / Ventura,34.159,-118.501707,,bus
bus_140751,Magnolia / Lankershim,34.165048,-118.375165,,bus
bus_140752,Central / 8th,34.033839,-118.243293,,bus
bus_140753,Central / 14th,34.0286,-118.246869,,bus
bus_140754,Central / Century,33.945885,-118.254225,,bus
bus_140755,Central / 105th,33.941117,-118.254273,,bus
bus_140758,Wilmington / 118th,33.925827,-118.238912,,bus
bus_140762,Century / Club,33.945352,-118.332988,,bus
bus_140763,103rd / Central,33.943181,-118.254319,,bus
bus_140765,Rives / Imperial,33.926674,-118.156176,,bus
bus_140767,103rd / Central,33.943381,-118.254419,,bus
bus_140768,Century / Vermont,33.945636,-118.2913,,bus
bus_140769,Century / Western,33.945604,-118.308758,,bus
bus_140770,Century / Club,33.945612,-118.332659,,bus
bus_140773,Compton / Imperial,33.929263,-118.246125,,bus
bus_140782,Central / 148th,33.898738,-118.252658,,bus
bus_140783,Central / Compton,33.896008,-118.252011,,bus
bus_140784,Central / Imperial,33.929772,-118.254087,,bus
bus_140785,Central / 112th,33.933404,-118.254055,,bus
bus_140786,Central / 108th,33.937595,-118.254009,,bus
bus_140787,Central / Hooper,33.95079,-118.254279,,bus
bus_140789,Hill / 2nd,34.053261,-118.247444,,bus
bus_140791,Woodman / Hatteras,34.17562,-118.431041,,bus
bus_140792,Devonshire / Zelzah,34.257526,-118.523096,,bus
bus_140793,Imperial / Main,33.931157,-118.274207,,bus
bus_140794,Imperial / Broadway,33.931142,-118.278024,,bus
bus_140795,Imperial / Figueroa,33.931128,-118.282985,,bus
bus_140796,Imperial / Hoover,33.931116,-118.28678,,bus
bus_140797,Imperial / Vermont,33.931109,-118.291085,,bus
bus_140798,Imperial / Normandie,33.931103,-118.300101,,bus
bus_140799,Imperial / Denker,33.931103,-118.304531,,bus
bus_140800,Imperial / Wilton,33.931105,-118.313237,,bus
bus_140801,Imperial / Van Ness,33.9311,-118.317609,,bus
bus_140802,Imperial / Ardath,33.931105,-118.323737,,bus
bus_140803,Imperial / Lemoli,33.931101,-118.330241,,bus
bus_140804,Imperial / Yukon,33.931096,-118.334985,,bus
bus_140805,Imperial / Doty,33.93109,-118.339188,,bus
bus_140806,Imperial / Prairie,33.931086,-118.34373,,bus
bus_140807,Imperial / Inglewood,33.931066,-118.361644,,bus
bus_140808,Imperial / Sundale,33.93106,-118.364617,,bus
bus_140811,Slauson / Bickett,33.989321,-118.215876,,bus
bus_140813,Slauson / Alameda,33.989327,-118.237299,,bus
bus_140817,Sherman Way / Tyrone,34.201082,-118.444537,,bus
bus_140818,Sherman Way / Allott,34.201078,-118.428173,,bus
bus_140819,Sherman Way / Tujunga,34.201112,-118.379174,,bus
bus_140821,Hollywood Way / Chandler,34.170934,-118.348612,,bus
bus_140842,Pacific / Gage,33.980461,-118.225317,,bus
bus_140843,Santa Ana / Commercial,33.96455,-118.221485,,bus
bus_140859,Santa Ana / Atlantic,33.961007,-118.186045,,bus
bus_140860,Santa Ana / Salt Lake,33.961643,-118.192038,,bus
bus_140862,Santa Ana / Mountain View,33.964449,-118.219192,,bus
bus_140878,Jefferson / Centinela,33.983974,-118.404688,,bus
bus_140880,California Yacht Club,33.983939,-118.445921,,bus
bus_140881,Admiralty / Marina City,33.985352,-118.452315,,bus
bus_140893,Beverly / Wilton Pl,34.076379,-118.313326,,bus
bus_140894,Beverly / Van Ness,34.076376,-118.315545,,bus
bus_140895,Beverly / Windsor,34.076355,-118.319336,,bus
bus_140896,Beverly / Larchmont,34.076354,-118.323883,,bus
bus_140897,Beverly / June,34.076323,-118.334526,,bus
bus_140898,Beverly / Highland,34.076317,-118.338403,,bus
bus_140901,Beverly / Poinsettia,34.076296,-118.348881,,bus
bus_140903,Beverly / Gardner,34.076278,-118.353042,,bus
bus_140906,Beverly / Genesee,34.076249,-118.35821,,bus
bus_140907,Beverly / Fairfax,34.076235,-118.361208,,bus
bus_140908,Beverly / Crescent Heights,34.076224,-118.365673,,bus
bus_140909,Beverly / Sweetzer,34.076214,-118.369843,,bus
bus_140910,Beverly / Orlando,34.076202,-118.372977,,bus
bus_140916,Beverly / Wilshire,34.066888,-118.399255,,bus
bus_140918,Beverly / Larchmont,34.076103,-118.323387,,bus
bus_140920,Manhattan / Beverly Layover,34.075805,-118.31016,,bus
bus_140921,Slauson / Sepulveda,33.988519,-118.395648,,bus
bus_140926,62nd / Western,33.983462,-118.309267,,bus
bus_140927,Central / 55th,33.992784,-118.256294,,bus
bus_140928,Santa Monica / La Jolla,34.09063,-118.36779,,bus
bus_140929,Western / Pico,34.047002,-118.308872,,bus
bus_140930,Vermont / Washington,34.040426,-118.291402,,bus
bus_140932,Western / Exposition,34.018859,-118.308745,,bus
bus_140937,Imperial / Crenshaw,33.931102,-118.326819,,bus
bus_140940,Sierra Madre Villa Station,34.148448,-118.080921,,bus
bus_140944,Westlake / Wilshire,34.056957,-118.275068,,bus
bus_140945,Vermont / Century,33.945784,-118.291413,,bus
bus_140947,Vermont / 3rd,34.069334,-118.2915,,bus
bus_140948,Vermont / Santa Monica,34.091149,-118.291589,,bus
bus_140950,Vermont / Washington,34.039738,-118.291707,,bus
bus_140951,Vermont / Jefferson,34.025235,-118.291683,,bus
bus_140952,Vermont / Vernon,34.003431,-118.291696,,bus
bus_140953,Vermont / Slauson,33.988876,-118.291609,,bus
bus_140954,Vermont / Century,33.945233,-118.292037,,bus
bus_140957,Vermont / Jefferson,34.025923,-118.291378,,bus
bus_140959,Vermont / Sunset,34.09766,-118.291909,,bus
bus_140960,Vermont / Beverly,34.076615,-118.291839,,bus
bus_140963,Vermont / Pico,34.047678,-118.291441,,bus
bus_140967,Vermont / Pico,34.047017,-118.291746,,bus
bus_140968,Vermont / Venice,34.044523,-118.291423,,bus
bus_140970,Vermont / Melrose,34.083411,-118.291552,,bus
bus_140971,Vermont / 3rd,34.06925,-118.291807,,bus
bus_140972,Vermont / 6th,34.063821,-118.291788,,bus
bus_140974,La Brea / Plymouth,33.974401,-118.357487,,bus
bus_140975,La Brea / Market,33.977922,-118.357423,,bus
bus_140976,Imperial / Columbia,33.917182,-118.133901,,bus
bus_140988,Western / 62nd,33.98312,-118.308791,,bus
bus_140989,Western / Slauson,33.988871,-118.308773,,bus
bus_140995,6th / Grand,34.048472,-118.255005,,bus
bus_140997,La Brea / Pickford,34.042657,-118.346793,,bus
bus_140999,La Brea / 21st,34.038673,-118.348503,,bus
bus_141000,Hollywood / Western,34.101862,-118.309593,,bus
bus_141001,La Brea / Slauson,33.988269,-118.358651,,bus
bus_141003,Western / 29th,34.02924,-118.30908,,bus
bus_141008,Crenshaw / Imperial,33.931181,-118.326335,,bus
bus_141011,Telegraph / Valley View,33.92842,-118.029139,,bus
bus_141012,Pacific / 21st Layover,33.724933,-118.288128,,bus
bus_141013,Crenshaw / Slauson,33.988756,-118.33066,,bus
bus_141014,Whittwood Center Layover,33.945249,-117.998456,,bus
bus_141016,Rossmore / Rosewood,34.079087,-118.327424,,bus
bus_141021,Crenshaw / Slauson,33.988672,-118.330963,,bus
bus_141022,Crenshaw / 80th,33.966489,-118.331,,bus
bus_141023,Crenshaw / 82nd,33.964141,-118.330543,,bus
bus_141029,Pico / Mullen,34.048532,-118.335075,,bus
bus_141030,Prairie / Artesia,33.873112,-118.343657,,bus
bus_141031,Prairie / 104th,33.942113,-118.343759,,bus
bus_141032,Prairie / Hardy,33.949416,-118.343773,,bus
bus_141033,Prairie / Manchester,33.96015,-118.343787,,bus
bus_141034,Locust / Regent,33.964205,-118.350488,,bus
bus_141035,Eucalyptus / Arbor Vitae,33.952838,-118.359495,,bus
bus_141036,Inglewood / Arbor Vitae,33.95253,-118.361703,,bus
bus_141059,Inglewood / Marine,33.894922,-118.361158,,bus
bus_141060,Inglewood / 147th,33.898434,-118.361147,,bus
bus_141061,Inglewood / 137th,33.906799,-118.36112,,bus
bus_141062,Inglewood / 135th,33.909714,-118.36112,,bus
bus_141063,Inglewood / 132nd,33.912523,-118.361115,,bus
bus_141064,Inglewood / 130th,33.914806,-118.361119,,bus
bus_141065,Inglewood / El Segundo,33.916691,-118.36112,,bus
bus_141066,Inglewood / Broadway,33.919903,-118.361131,,bus
bus_141067,Inglewood / 120th,33.923541,-118.361146,,bus
bus_141068,Inglewood / 118th,33.927185,-118.361152,,bus
bus_141069,Inglewood / Imperial,33.931142,-118.361159,,bus
bus_141071,Inglewood / 111th,33.934406,-118.361154,,bus
bus_141072,Inglewood / 104th,33.941683,-118.361165,,bus
bus_141073,Inglewood / Lennox,33.93833,-118.361157,,bus
bus_141074,Inglewood / Hardy,33.948934,-118.36119,,bus
bus_141075,Eucalyptus / Arbor Vitae,33.952976,-118.359328,,bus
bus_141076,Eucalyptus / Spruce,33.955111,-118.35936,,bus
bus_141077,Eucalyptus / Kelso,33.958667,-118.359408,,bus
bus_141078,Van Ness / Slauson,33.989382,-118.317371,,bus
bus_141079,Harbor Fwy / Pacific Coast Highway,33.790656,-118.281893,,bus
bus_141080,Harbor Fwy / Carson,33.831921,-118.287188,,bus
bus_141081,Prairie / Grace,33.967343,-118.344093,,bus
bus_141082,Somerset / Clark,33.896653,-118.134339,,bus
bus_141083,Vernon / 11th,34.003544,-118.329029,,bus
bus_141085,Vermont / Beverly,34.076121,-118.291527,,bus
bus_141088,La Brea / 6th,34.065054,-118.344169,,bus
bus_141092,Long Beach / Greenleaf,33.881058,-118.204936,,bus
bus_141097,Wilcox / Santa Ana,33.960394,-118.17929,,bus
bus_141098,Santa Ana / State,33.963577,-118.210616,,bus
bus_141099,Santa Ana / South Gate,33.963663,-118.213363,,bus
bus_142000,Santa Ana / State,33.963379,-118.210642,,bus
bus_142001,Santa Ana / Salt Lake,33.96141,-118.191744,,bus
bus_142002,Wilcox / Santa Ana,33.960366,-118.179052,,bus
bus_142005,Seville / Live Oak,33.971516,-118.222496,,bus
bus_142006,Seville / Grand,33.969024,-118.222486,,bus
bus_142010,Imperial / Croesus,33.929052,-118.233733,,bus
bus_142017,Florence / California,33.971907,-118.201923,,bus
bus_142039,Main / College,34.062888,-118.234103,,bus
bus_142040,Imperial / Freeman,33.931077,-118.348583,,bus
bus_142041,Imperial / Firmona,33.931064,-118.356794,,bus
bus_142045,Garvey / Garvey Community Center,34.062827,-118.071573,,bus
bus_142046,Garvey / Garvey Community Center,34.062578,-118.071276,,bus
bus_142051,Olympic / Fairfax,34.058284,-118.36362,,bus
bus_142054,Main / College,34.06263,-118.233957,,bus
bus_142057,Main / Power,34.066729,-118.227378,,bus
bus_142058,Main / Power,34.067053,-118.227409,,bus
bus_142059,5014 Valley,34.069619,-118.174772,,bus
bus_142062,Van Nuys / Ventura,34.151306,-118.448549,,bus
bus_142063,Church / 405 Fwy Off-Ramp,34.073745,-118.468527,,bus
bus_142066,Van Nuys / Glenoaks Layover,34.274151,-118.411279,,bus
bus_142071,Daly / Broadway,34.073887,-118.21547,,bus
bus_142072,La Tijera / 79th,33.968304,-118.381741,,bus
bus_142073,La Tijera / 64th,33.981505,-118.36736,,bus
bus_142080,City Terrace / Hazard,34.055575,-118.178612,,bus
bus_142086,Cypress / Division,34.102434,-118.236236,,bus
bus_142098,Cypress / Division,34.102885,-118.236329,,bus
bus_142099,Colorado / Campus,34.142892,-118.231406,,bus
bus_142100,Colorado / Verdugo,34.142882,-118.233838,,bus
bus_142101,Broadway / Colorado,34.142998,-118.224985,,bus
bus_142108,Foothill / Sierra Madre Villa,34.150169,-118.082853,,bus
bus_142109,Foothill / Santa Paula,34.150132,-118.085847,,bus
bus_142110,Foothill / Sunnyslope,34.150062,-118.090778,,bus
bus_142114,Lake / Fontanet,34.189297,-118.131503,,bus
bus_142116,Foothill / San Gabriel,34.149788,-118.093898,,bus
bus_142117,Foothill / Sunnyslope,34.149878,-118.09011,,bus
bus_142118,Foothill / Kinneloa,34.149914,-118.085969,,bus
bus_142121,Fountain / Virgil,34.09567,-118.286462,,bus
bus_142122,Fountain / Virgil,34.09581,-118.286552,,bus
bus_142123,Fountain / Sunset,34.095893,-118.283919,,bus
bus_142124,Talmadge / Sunset,34.098333,-118.283115,,bus
bus_142126,Los Feliz / Brunswick,34.125194,-118.265575,,bus
bus_142127,Santa Anita / Ramona,34.072517,-118.042018,,bus
bus_142128,Santa Anita / Main,34.074859,-118.041255,,bus
bus_142129,Crenshaw / Hyde Park,33.980352,-118.331012,,bus
bus_142130,Central / Chevy Chase,34.133691,-118.257674,,bus
bus_142131,Altadena / Fair Oaks,34.194505,-118.147629,,bus
bus_142132,Altadena / Fair Oaks,34.194594,-118.147057,,bus
bus_142135,Yosemite / Del Rosa Walk,34.134792,-118.213106,,bus
bus_142136,Santa Anita Fashion Park,34.134229,-118.054477,,bus
bus_142137,Baldwin / Huntington,34.132102,-118.054314,,bus
bus_142141,Los Robles / Douglas,34.166033,-118.141437,,bus
bus_142144,San Gabriel / Del Mar,34.14187,-118.094771,,bus
bus_142145,Avenue 26 / Pasadena,34.077167,-118.215878,,bus
bus_142148,Mednik / Cesar E Chavez,34.040782,-118.161753,,bus
bus_142168,Crenshaw / 39th,34.014832,-118.33495,,bus
bus_142169,Crenshaw / Stocker,34.008171,-118.33524,,bus
bus_142195,Lennox / Freeman,33.938109,-118.348424,,bus
bus_142197,Vermont / 109th,33.937523,-118.29206,,bus
bus_142214,Prairie / 120th,33.923491,-118.343729,,bus
bus_142216,Harbor Fwy / Pacific Coast Highway,33.790367,-118.282191,,bus
bus_142217,Paramount / Jackson,33.885557,-118.159886,,bus
bus_142218,Paramount / Town Center West,33.887263,-118.159903,,bus
bus_142219,Imperial / Paramount,33.924069,-118.151688,,bus
bus_142220,Paramount / Quoit,33.926971,-118.149581,,bus
bus_142222,Paramount / Unser,33.990322,-118.099172,,bus
bus_142265,Paramount / Loch Lomond,33.999108,-118.09138,,bus
bus_142266,Paramount / Silverette,33.990481,-118.09941,,bus
bus_142267,Paramount / Carron,33.989256,-118.102602,,bus
bus_142268,Paramount / Rex,33.981485,-118.109338,,bus
bus_142269,Paramount / Vista Del Rosa,33.966037,-118.117658,,bus
bus_142270,Paramount / Farm,33.950441,-118.132437,,bus
bus_142271,Paramount / 7th,33.948612,-118.133786,,bus
bus_142272,Paramount / 5th,33.946382,-118.135454,,bus
bus_142273,Paramount / Brookmill,33.938131,-118.141481,,bus
bus_142274,Paramount / Phlox,33.941071,-118.139313,,bus
bus_142275,Paramount / Melva,33.929957,-118.147664,,bus
bus_142276,Imperial / Paramount,33.923814,-118.15177,,bus
bus_142277,Gardendale / Brock,33.916744,-118.155386,,bus
bus_142278,Paramount / Main,33.914822,-118.158916,,bus
bus_142279,Paramount / South Somerset Ranch,33.910311,-118.160368,,bus
bus_142280,Paramount / Howe,33.907112,-118.160352,,bus
bus_142281,Paramount / 3rd,33.898937,-118.16027,,bus
bus_142282,Paramount / Jefferson,33.893104,-118.160239,,bus
bus_142283,Paramount / Madison,33.890886,-118.160235,,bus
bus_142284,Paramount / Alondra,33.889411,-118.160229,,bus
bus_142285,Paramount / Town Center West,33.887137,-118.160211,,bus
bus_142286,Paramount / Harrison,33.883286,-118.160181,,bus
bus_142287,Paramount / Town Center West,33.885573,-118.160196,,bus
