geoid10,name,population,median_hh_income,households,hh_no_vehicle,pct_no_vehicle
06037404504,"Census Tract 4045.04, Los Angeles County, California",5073.0,57206.0,1296.0,105.0,0.08101851851851852
06037404600,"Census Tract 4046, Los Angeles County, California",1394.0,72500.0,392.0,36.0,0.09183673469387756
06037404701,"Census Tract 4047.01, Los Angeles County, California",5665.0,75931.0,1238.0,65.0,0.05250403877221325
06037404702,"Census Tract 4047.02, Los Angeles County, California",5629.0,58929.0,1400.0,45.0,0.03214285714285714
06037404703,"Census Tract 4047.03, Los Angeles County, California",3110.0,55455.0,756.0,25.0,0.03306878306878307
06037404801,"Census Tract 4048.01, Los Angeles County, California",7911.0,62153.0,1879.0,104.0,0.05534858967535923
06037404802,"Census Tract 4048.02, Los Angeles County, California",4196.0,61921.0,1059.0,75.0,0.0708215297450425
06037404803,"Census Tract 4048.03, Los Angeles County, California",1719.0,66736.0,445.0,3.0,0.006741573033707865
06037404901,"Census Tract 4049.01, Los Angeles County, California",5700.0,67636.0,1289.0,0.0,0.0
06037404902,"Census Tract 4049.02, Los Angeles County, California",3968.0,74618.0,959.0,18.0,0.018769551616266946
06037404903,"Census Tract 4049.03, Los Angeles County, California",2738.0,60993.0,699.0,19.0,0.027181688125894134
06037405001,"Census Tract 4050.01, Los Angeles County, California",6029.0,80042.0,1357.0,43.0,0.03168754605747973
06037405002,"Census Tract 4050.02, Los Angeles County, California",3169.0,66316.0,682.0,11.0,0.016129032258064516
06037405101,"Census Tract 4051.01, Los Angeles County, California",5617.0,78667.0,1160.0,28.0,0.02413793103448276
06037405102,"Census Tract 4051.02, Los Angeles County, California",5639.0,49130.0,1364.0,142.0,0.10410557184750734
06037405201,"Census Tract 4052.01, Los Angeles County, California",4933.0,56705.0,1348.0,12.0,0.008902077151335312
06037405202,"Census Tract 4052.02, Los Angeles County, California",4850.0,64423.0,1212.0,180.0,0.1485148514851485
06037405203,"Census Tract 4052.03, Los Angeles County, California",3638.0,78615.0,795.0,21.0,0.026415094339622643
06037405301,"Census Tract 4053.01, Los Angeles County, California",3469.0,61654.0,1019.0,92.0,0.09028459273797841
06037405302,"Census Tract 4053.02, Los Angeles County, California",5433.0,57159.0,1488.0,75.0,0.05040322580645161
06037405400,"Census Tract 4054, Los Angeles County, California",4950.0,89332.0,1263.0,0.0,0.0
06037405500,"Census Tract 4055, Los Angeles County, California",6596.0,73566.0,1844.0,68.0,0.0368763557483731
06037405600,"Census Tract 4056, Los Angeles County, California",5553.0,87102.0,1603.0,102.0,0.06363069245165315
06037405701,"Census Tract 4057.01, Los Angeles County, California",3862.0,95036.0,1115.0,16.0,0.014349775784753363
06037405702,"Census Tract 4057.02, Los Angeles County, California",4957.0,83558.0,1481.0,34.0,0.022957461174881837
06037405800,"Census Tract 4058, Los Angeles County, California",5825.0,79728.0,1641.0,12.0,0.007312614259597806
06037405900,"Census Tract 4059, Los Angeles County, California",3951.0,63672.0,1190.0,57.0,0.04789915966386555
06037406000,"Census Tract 4060, Los Angeles County, California",5206.0,79203.0,1507.0,54.0,0.035832780358327807
06037406101,"Census Tract 4061.01, Los Angeles County, California",3105.0,68514.0,1206.0,81.0,0.06716417910447761
06037406102,"Census Tract 4061.02, Los Angeles County, California",6167.0,57321.0,2158.0,234.0,0.10843373493975904
06037406200,"Census Tract 4062, Los Angeles County, California",5811.0,49833.0,1888.0,341.0,0.180614406779661
06037406300,"Census Tract 4063, Los Angeles County, California",5829.0,99770.0,1673.0,45.0,0.026897788404064555
06037406402,"Census Tract 4064.02, Los Angeles County, California",2043.0,95795.0,563.0,5.0,0.008880994671403197
06037406411,"Census Tract 4064.11, Los Angeles County, California",2002.0,75398.0,513.0,17.0,0.03313840155945419
06037406412,"Census Tract 4064.12, Los Angeles County, California",2123.0,85156.0,748.0,19.0,0.02540106951871658
06037406500,"Census Tract 4065, Los Angeles County, California",6655.0,89559.0,1870.0,10.0,0.0053475935828877
06037406601,"Census Tract 4066.01, Los Angeles County, California",5550.0,103484.0,1391.0,70.0,0.0503235082674335
06037406602,"Census Tract 4066.02, Los Angeles County, California",5198.0,91591.0,1276.0,83.0,0.06504702194357367
06037406701,"Census Tract 4067.01, Los Angeles County, California",3082.0,83906.0,869.0,27.0,0.031070195627157654
06037406702,"Census Tract 4067.02, Los Angeles County, California",6375.0,79990.0,1775.0,82.0,0.04619718309859155
06037406800,"Census Tract 4068, Los Angeles County, California",4866.0,96042.0,1277.0,54.0,0.042286609240407204
06037406901,"Census Tract 4069.01, Los Angeles County, California",4773.0,74571.0,1151.0,79.0,0.0686359687228497
06037406902,"Census Tract 4069.02, Los Angeles County, California",3584.0,62692.0,862.0,55.0,0.06380510440835267
06037407001,"Census Tract 4070.01, Los Angeles County, California",6284.0,80592.0,1259.0,43.0,0.03415409054805401
06037407002,"Census Tract 4070.02, Los Angeles County, California",3436.0,62330.0,747.0,55.0,0.07362784471218206
06037407101,"Census Tract 4071.01, Los Angeles County, California",4883.0,64375.0,1167.0,27.0,0.02313624678663239
06037407102,"Census Tract 4071.02, Los Angeles County, California",5710.0,73529.0,1230.0,9.0,0.007317073170731708
06037407200,"Census Tract 4072, Los Angeles County, California",6910.0,61519.0,1589.0,64.0,0.040276903713027064
06037407301,"Census Tract 4073.01, Los Angeles County, California",4949.0,84458.0,1073.0,49.0,0.045666356011183594
06037407302,"Census Tract 4073.02, Los Angeles County, California",3503.0,68158.0,768.0,26.0,0.033854166666666664
06037407400,"Census Tract 4074, Los Angeles County, California",1977.0,96164.0,525.0,5.0,0.009523809523809525
06037407501,"Census Tract 4075.01, Los Angeles County, California",4257.0,68860.0,1025.0,10.0,0.00975609756097561
06037407502,"Census Tract 4075.02, Los Angeles County, California",4170.0,78984.0,859.0,20.0,0.023282887077997673
06037407601,"Census Tract 4076.01, Los Angeles County, California",4608.0,61429.0,1116.0,62.0,0.05555555555555555
06037407602,"Census Tract 4076.02, Los Angeles County, California",3993.0,68346.0,937.0,48.0,0.051227321237993596
06037407701,"Census Tract 4077.01, Los Angeles County, California",4903.0,49531.0,1159.0,139.0,0.11993097497842968
06037407702,"Census Tract 4077.02, Los Angeles County, California",6744.0,75664.0,1611.0,49.0,0.03041589075108628
06037407801,"Census Tract 4078.01, Los Angeles County, California",5727.0,96620.0,1085.0,27.0,0.02488479262672811
06037407802,"Census Tract 4078.02, Los Angeles County, California",3476.0,84643.0,774.0,26.0,0.03359173126614987
06037407900,"Census Tract 4079, Los Angeles County, California",6082.0,91458.0,1530.0,17.0,0.011111111111111112
06037408003,"Census Tract 4080.03, Los Angeles County, California",4577.0,86463.0,1276.0,100.0,0.07836990595611286
06037408004,"Census Tract 4080.04, Los Angeles County, California",2493.0,78641.0,839.0,26.0,0.03098927294398093
06037408005,"Census Tract 4080.05, Los Angeles County, California",5161.0,113477.0,1587.0,30.0,0.01890359168241966
06037408006,"Census Tract 4080.06, Los Angeles County, California",3344.0,80500.0,966.0,20.0,0.020703933747412008
06037408133,"Census Tract 4081.33, Los Angeles County, California",5203.0,70667.0,1520.0,72.0,0.04736842105263158
06037408134,"Census Tract 4081.34, Los Angeles County, California",2760.0,107404.0,767.0,29.0,0.03780964797913951
06037408135,"Census Tract 4081.35, Los Angeles County, California",3882.0,92250.0,1164.0,39.0,0.03350515463917526
06037408136,"Census Tract 4081.36, Los Angeles County, California",4224.0,97500.0,1004.0,34.0,0.03386454183266932
06037408137,"Census Tract 4081.37, Los Angeles County, California",4277.0,70976.0,1334.0,37.0,0.027736131934032984
06037408138,"Census Tract 4081.38, Los Angeles County, California",5432.0,58594.0,1207.0,45.0,0.037282518641259324
06037408139,"Census Tract 4081.39, Los Angeles County, California",4536.0,71028.0,835.0,38.0,0.045508982035928146
06037408140,"Census Tract 4081.40, Los Angeles County, California",3793.0,64692.0,760.0,48.0,0.06315789473684211
06037408141,"Census Tract 4081.41, Los Angeles County, California",5366.0,75722.0,1112.0,5.0,0.0044964028776978415
06037408202,"Census Tract 4082.02, Los Angeles County, California",2015.0,62583.0,469.0,12.0,0.0255863539445629
06037408211,"Census Tract 4082.11, Los Angeles County, California",6381.0,60429.0,1800.0,75.0,0.041666666666666664
06037408212,"Census Tract 4082.12, Los Angeles County, California",5042.0,74167.0,1378.0,65.0,0.04716981132075472
06037408301,"Census Tract 4083.01, Los Angeles County, California",5569.0,67464.0,1239.0,84.0,0.06779661016949153
06037408302,"Census Tract 4083.02, Los Angeles County, California",3836.0,85968.0,1070.0,12.0,0.011214953271028037
06037408303,"Census Tract 4083.03, Los Angeles County, California",4183.0,91750.0,1185.0,12.0,0.010126582278481013
06037408401,"Census Tract 4084.01, Los Angeles County, California",4389.0,75023.0,1237.0,45.0,0.03637833468067906
06037408402,"Census Tract 4084.02, Los Angeles County, California",6646.0,86667.0,1886.0,60.0,0.031813361611876985
06037408501,"Census Tract 4085.01, Los Angeles County, California",3050.0,64306.0,806.0,39.0,0.04838709677419355
06037408503,"Census Tract 4085.03, Los Angeles County, California",6673.0,120721.0,1973.0,15.0,0.007602635580334516
06037408504,"Census Tract 4085.04, Los Angeles County, California",5193.0,86296.0,1583.0,76.0,0.04801010739102969
06037408505,"Census Tract 4085.05, Los Angeles County, California",2653.0,113702.0,769.0,12.0,0.015604681404421327
06037408623,"Census Tract 4086.23, Los Angeles County, California",3268.0,73393.0,970.0,50.0,0.05154639175257732
06037408624,"Census Tract 4086.24, Los Angeles County, California",2958.0,89107.0,962.0,29.0,0.030145530145530147
06037408625,"Census Tract 4086.25, Los Angeles County, California",4214.0,87632.0,1324.0,10.0,0.0075528700906344415
06037408626,"Census Tract 4086.26, Los Angeles County, California",4037.0,81379.0,1328.0,98.0,0.07379518072289157
06037408627,"Census Tract 4086.27, Los Angeles County, California",3076.0,104141.0,922.0,17.0,0.01843817787418655
06037408628,"Census Tract 4086.28, Los Angeles County, California",5177.0,67029.0,1866.0,106.0,0.05680600214362272
06037408629,"Census Tract 4086.29, Los Angeles County, California",3012.0,96786.0,926.0,33.0,0.035637149028077755
06037408630,"Census Tract 4086.30, Los Angeles County, California",2510.0,83793.0,534.0,9.0,0.016853932584269662
06037408631,"Census Tract 4086.31, Los Angeles County, California",5214.0,80417.0,1366.0,11.0,0.008052708638360176
06037408703,"Census Tract 4087.03, Los Angeles County, California",6545.0,124643.0,1928.0,24.0,0.012448132780082987
06037408704,"Census Tract 4087.04, Los Angeles County, California",3311.0,58281.0,1042.0,116.0,0.11132437619961612
06037408705,"Census Tract 4087.05, Los Angeles County, California",5625.0,72656.0,1597.0,78.0,0.048841577958672514
06037408706,"Census Tract 4087.06, Los Angeles County, California",1835.0,120341.0,477.0,0.0,0.0
06037408722,"Census Tract 4087.22, Los Angeles County, California",4313.0,90962.0,1174.0,6.0,0.005110732538330494
06037408723,"Census Tract 4087.23, Los Angeles County, California",2975.0,70109.0,818.0,27.0,0.03300733496332518
06037408724,"Census Tract 4087.24, Los Angeles County, California",5542.0,41486.0,1552.0,127.0,0.0818298969072165
06037408800,"Census Tract 4088, Los Angeles County, California",4387.0,46635.0,1461.0,102.0,0.06981519507186858
06037430002,"Census Tract 4300.02, Los Angeles County, California",6522.0,73218.0,2409.0,239.0,0.09921129099211291
06037430003,"Census Tract 4300.03, Los Angeles County, California",4971.0,117543.0,1607.0,15.0,0.009334163036714374
06037430101,"Census Tract 4301.01, Los Angeles County, California",5382.0,47031.0,1907.0,368.0,0.19297325642370214
06037430102,"Census Tract 4301.02, Los Angeles County, California",4684.0,67425.0,1209.0,100.0,0.0827129859387924
06037430200,"Census Tract 4302, Los Angeles County, California",1026.0,95417.0,393.0,45.0,0.11450381679389313
06037430301,"Census Tract 4303.01, Los Angeles County, California",4319.0,128854.0,1511.0,0.0,0.0
06037430302,"Census Tract 4303.02, Los Angeles County, California",5339.0,80586.0,2183.0,86.0,0.03939532753092075
06037430400,"Census Tract 4304, Los Angeles County, California",4642.0,128298.0,1464.0,14.0,0.009562841530054645
06037430501,"Census Tract 4305.01, Los Angeles County, California",4030.0,120469.0,1666.0,32.0,0.01920768307322929
06037430502,"Census Tract 4305.02, Los Angeles County, California",6902.0,81866.0,2998.0,101.0,0.03368912608405604
06037430600,"Census Tract 4306, Los Angeles County, California",4553.0,148750.0,1433.0,0.0,0.0
06037430701,"Census Tract 4307.01, Los Angeles County, California",5846.0,92500.0,1912.0,74.0,0.038702928870292884
06037430721,"Census Tract 4307.21, Los Angeles County, California",3963.0,93114.0,1322.0,39.0,0.029500756429652043
06037430723,"Census Tract 4307.23, Los Angeles County, California",4365.0,75891.0,1629.0,96.0,0.058931860036832415
06037430724,"Census Tract 4307.24, Los Angeles County, California",4723.0,69215.0,1895.0,162.0,0.08548812664907651
06037430801,"Census Tract 4308.01, Los Angeles County, California",6978.0,90408.0,2350.0,22.0,0.009361702127659575
06037430802,"Census Tract 4308.02, Los Angeles County, California",4586.0,102500.0,1352.0,9.0,0.006656804733727811
06037430803,"Census Tract 4308.03, Los Angeles County, California",5397.0,94315.0,1819.0,33.0,0.018141836173721827
06037430901,"Census Tract 4309.01, Los Angeles County, California",4517.0,64583.0,1569.0,206.0,0.1312938177182919
06037430902,"Census Tract 4309.02, Los Angeles County, California",4539.0,83853.0,1536.0,35.0,0.022786458333333332
06037431001,"Census Tract 4310.01, Los Angeles County, California",7669.0,71066.0,2649.0,80.0,0.03020007550018875
06037431002,"Census Tract 4310.02, Los Angeles County, California",3165.0,52813.0,1240.0,112.0,0.09032258064516129
06037431100,"Census Tract 4311, Los Angeles County, California",6758.0,78427.0,2076.0,105.0,0.05057803468208093
06037431200,"Census Tract 4312, Los Angeles County, California",6399.0,63750.0,1490.0,95.0,0.06375838926174497
06037431300,"Census Tract 4313, Los Angeles County, California",2689.0,92125.0,850.0,0.0,0.0
06037431400,"Census Tract 4314, Los Angeles County, California",4202.0,86538.0,1312.0,76.0,0.057926829268292686
06037431501,"Census Tract 4315.01, Los Angeles County, California",4480.0,64244.0,1666.0,88.0,0.05282112845138055
06037431502,"Census Tract 4315.02, Los Angeles County, California",4273.0,62531.0,1407.0,19.0,0.013503909026297086
06037431600,"Census Tract 4316, Los Angeles County, California",4190.0,107386.0,1299.0,31.0,0.02386451116243264
06037431700,"Census Tract 4317, Los Angeles County, California",6000.0,108106.0,2046.0,111.0,0.054252199413489736
06037431800,"Census Tract 4318, Los Angeles County, California",5655.0,73548.0,1853.0,99.0,0.05342687533729088
06037431900,"Census Tract 4319, Los Angeles County, California",4400.0,61146.0,1458.0,98.0,0.06721536351165981
06037432000,"Census Tract 4320, Los Angeles County, California",7601.0,78083.0,2405.0,181.0,0.07525987525987526
06037432101,"Census Tract 4321.01, Los Angeles County, California",4103.0,91607.0,1359.0,10.0,0.007358351729212656
06037432102,"Census Tract 4321.02, Los Angeles County, California",5951.0,92782.0,1713.0,7.0,0.004086398131932283
06037432201,"Census Tract 4322.01, Los Angeles County, California",4491.0,69662.0,1228.0,109.0,0.08876221498371335
06037432202,"Census Tract 4322.02, Los Angeles County, California",4471.0,66154.0,1164.0,72.0,0.061855670103092786
06037432300,"Census Tract 4323, Los Angeles County, California",4350.0,54155.0,1160.0,79.0,0.06810344827586207
06037432401,"Census Tract 4324.01, Los Angeles County, California",3705.0,52500.0,1008.0,68.0,0.06746031746031746
06037432402,"Census Tract 4324.02, Los Angeles County, California",6938.0,57889.0,1647.0,109.0,0.06618093503339405
06037432500,"Census Tract 4325, Los Angeles County, California",8180.0,51353.0,2451.0,271.0,0.1105671154630763
06037432601,"Census Tract 4326.01, Los Angeles County, California",7210.0,67760.0,1737.0,68.0,0.03914795624640184
06037432602,"Census Tract 4326.02, Los Angeles County, California",4852.0,65321.0,1138.0,52.0,0.04569420035149385
06037432700,"Census Tract 4327, Los Angeles County, California",5779.0,52882.0,1397.0,113.0,0.08088761632068718
06037432801,"Census Tract 4328.01, Los Angeles County, California",2797.0,23466.0,937.0,350.0,0.37353255069370334
06037432802,"Census Tract 4328.02, Los Angeles County, California",5077.0,39474.0,1396.0,174.0,0.12464183381088825
06037432901,"Census Tract 4329.01, Los Angeles County, California",3727.0,59417.0,1159.0,85.0,0.07333908541846419
06037432902,"Census Tract 4329.02, Los Angeles County, California",3312.0,72455.0,861.0,34.0,0.03948896631823461
06037433101,"Census Tract 4331.01, Los Angeles County, California",2464.0,45000.0,668.0,44.0,0.0658682634730539
06037433102,"Census Tract 4331.02, Los Angeles County, California",5348.0,46800.0,1292.0,71.0,0.05495356037151703
06037433200,"Census Tract 4332, Los Angeles County, California",6246.0,50570.0,1699.0,240.0,0.14125956444967627
06037433302,"Census Tract 4333.02, Los Angeles County, California",1530.0,34500.0,418.0,48.0,0.11483253588516747
06037433304,"Census Tract 4333.04, Los Angeles County, California",5063.0,36250.0,1315.0,127.0,0.09657794676806084
06037433305,"Census Tract 4333.05, Los Angeles County, California",4582.0,44390.0,1280.0,117.0,0.09140625
06037433306,"Census Tract 4333.06, Los Angeles County, California",3136.0,57803.0,794.0,25.0,0.031486146095717885
06037433307,"Census Tract 4333.07, Los Angeles County, California",3193.0,60673.0,880.0,18.0,0.020454545454545454
06037433401,"Census Tract 4334.01, Los Angeles County, California",3405.0,49115.0,775.0,65.0,0.08387096774193549
06037433402,"Census Tract 4334.02, Los Angeles County, California",4713.0,48547.0,1197.0,121.0,0.1010860484544695
06037433403,"Census Tract 4334.03, Los Angeles County, California",4882.0,45967.0,1367.0,162.0,0.1185076810534016
06037433501,"Census Tract 4335.01, Los Angeles County, California",1949.0,36703.0,572.0,19.0,0.033216783216783216
06037433503,"Census Tract 4335.03, Los Angeles County, California",3269.0,60080.0,723.0,52.0,0.07192254495159059
06037433504,"Census Tract 4335.04, Los Angeles County, California",4802.0,36811.0,1025.0,143.0,0.13951219512195123
06037433601,"Census Tract 4336.01, Los Angeles County, California",5066.0,66174.0,1287.0,32.0,0.024864024864024864
06037433602,"Census Tract 4336.02, Los Angeles County, California",2896.0,52464.0,801.0,143.0,0.17852684144818975
06037433700,"Census Tract 4337, Los Angeles County, California",3684.0,60724.0,889.0,31.0,0.03487064116985377
06037433801,"Census Tract 4338.01, Los Angeles County, California",5944.0,49720.0,1415.0,55.0,0.038869257950530034
06037433802,"Census Tract 4338.02, Los Angeles County, California",3362.0,71645.0,941.0,59.0,0.06269925611052073
06037433901,"Census Tract 4339.01, Los Angeles County, California",6032.0,41779.0,1372.0,130.0,0.09475218658892129
06037433902,"Census Tract 4339.02, Los Angeles County, California",3284.0,53205.0,840.0,83.0,0.0988095238095238
06037434001,"Census Tract 4340.01, Los Angeles County, California",4410.0,52436.0,986.0,32.0,0.032454361054766734
06037434003,"Census Tract 4340.03, Los Angeles County, California",4717.0,53125.0,1032.0,113.0,0.10949612403100775
06037434004,"Census Tract 4340.04, Los Angeles County, California",3039.0,64443.0,713.0,21.0,0.029453015427769985
06037460000,"Census Tract 4600, Los Angeles County, California",4421.0,129393.0,1657.0,81.0,0.04888352444176222
06037460100,"Census Tract 4601, Los Angeles County, California",6196.0,131477.0,2368.0,44.0,0.018581081081081082
06037460200,"Census Tract 4602, Los Angeles County, California",5861.0,101875.0,2016.0,48.0,0.023809523809523808
06037460301,"Census Tract 4603.01, Los Angeles County, California",4845.0,110714.0,1606.0,59.0,0.036737235367372355
06037460302,"Census Tract 4603.02, Los Angeles County, California",4221.0,68306.0,1381.0,47.0,0.03403330919623461
06037460401,"Census Tract 4604.01, Los Angeles County, California",985.0,100417.0,317.0,4.0,0.012618296529968454
06037460501,"Census Tract 4605.01, Los Angeles County, California",5614.0,189107.0,1754.0,59.0,0.033637400228050174
06037460502,"Census Tract 4605.02, Los Angeles County, California",4277.0,163438.0,1338.0,7.0,0.00523168908819133
06037460600,"Census Tract 4606, Los Angeles County, California",4416.0,170648.0,1416.0,17.0,0.012005649717514125
06037460700,"Census Tract 4607, Los Angeles County, California",5139.0,210208.0,1559.0,34.0,0.021808851828094934
06037460800,"Census Tract 4608, Los Angeles County, California",3103.0,212639.0,1195.0,20.0,0.016736401673640166
06037460900,"Census Tract 4609, Los Angeles County, California",6731.0,79101.0,2002.0,74.0,0.03696303696303696
06037461000,"Census Tract 4610, Los Angeles County, California",6249.0,77569.0,1664.0,90.0,0.054086538461538464
06037461100,"Census Tract 4611, Los Angeles County, California",5419.0,90444.0,1837.0,68.0,0.037016875340228635
06037461200,"Census Tract 4612, Los Angeles County, California",4535.0,129974.0,1663.0,11.0,0.00661455201443175
06037461300,"Census Tract 4613, Los Angeles County, California",6840.0,82847.0,2464.0,210.0,0.08522727272727272
06037461400,"Census Tract 4614, Los Angeles County, California",3119.0,60435.0,1280.0,142.0,0.1109375
06037461501,"Census Tract 4615.01, Los Angeles County, California",3971.0,83387.0,1288.0,161.0,0.125
06037461502,"Census Tract 4615.02, Los Angeles County, California",6423.0,62769.0,1675.0,434.0,0.2591044776119403
06037461600,"Census Tract 4616, Los Angeles County, California",6058.0,71250.0,1786.0,190.0,0.10638297872340426
06037461700,"Census Tract 4617, Los Angeles County, California",1526.0,123854.0,659.0,15.0,0.02276176024279211
06037461901,"Census Tract 4619.01, Los Angeles County, California",5051.0,52000.0,1670.0,362.0,0.21676646706586827
06037461902,"Census Tract 4619.02, Los Angeles County, California",1801.0,31164.0,1191.0,378.0,0.31738035264483627
06037462001,"Census Tract 4620.01, Los Angeles County, California",4460.0,61964.0,1154.0,137.0,0.11871750433275563
06037462002,"Census Tract 4620.02, Los Angeles County, California",4043.0,30982.0,1162.0,285.0,0.2452667814113597
06037462100,"Census Tract 4621, Los Angeles County, California",5748.0,61417.0,1862.0,234.0,0.12567132116004295
06037462201,"Census Tract 4622.01, Los Angeles County, California",3941.0,40038.0,1935.0,585.0,0.3023255813953488
06037462202,"Census Tract 4622.02, Los Angeles County, California",2775.0,64388.0,1351.0,153.0,0.11324944485566248
06037462301,"Census Tract 4623.01, Los Angeles County, California",5265.0,57898.0,1909.0,248.0,0.12991094814038764
06037462302,"Census Tract 4623.02, Los Angeles County, California",3213.0,68102.0,1525.0,125.0,0.08196721311475409
06037462400,"Census Tract 4624, Los Angeles County, California",3944.0,91116.0,1605.0,48.0,0.029906542056074768
06037462500,"Census Tract 4625, Los Angeles County, California",6146.0,92743.0,2333.0,226.0,0.09687098156879555
06037462600,"Census Tract 4626, Los Angeles County, California",2152.0,148393.0,845.0,21.0,0.02485207100591716
06037462700,"Census Tract 4627, Los Angeles County, California",5413.0,80294.0,2118.0,202.0,0.09537299338999056
06037462800,"Census Tract 4628, Los Angeles County, California",2827.0,81424.0,1069.0,104.0,0.09728718428437792
06037462900,"Census Tract 4629, Los Angeles County, California",3797.0,138611.0,1362.0,14.0,0.010279001468428781
06037463000,"Census Tract 4630, Los Angeles County, California",2665.0,116181.0,1049.0,23.0,0.0219256434699714
06037463101,"Census Tract 4631.01, Los Angeles County, California",2373.0,96618.0,830.0,48.0,0.05783132530120482
06037463102,"Census Tract 4631.02, Los Angeles County, California",3878.0,84182.0,1132.0,31.0,0.027385159010600707
06037463200,"Census Tract 4632, Los Angeles County, California",3563.0,109583.0,1429.0,33.0,0.02309307207837649
06037463300,"Census Tract 4633, Los Angeles County, California",1970.0,101964.0,919.0,59.0,0.06420021762785637
06037463400,"Census Tract 4634, Los Angeles County, California",5787.0,93433.0,2521.0,124.0,0.04918683062276874
06037463500,"Census Tract 4635, Los Angeles County, California",5982.0,95339.0,2568.0,304.0,0.11838006230529595
06037463601,"Census Tract 4636.01, Los Angeles County, California",5988.0,81782.0,3213.0,202.0,0.06286959228135698
06037463602,"Census Tract 4636.02, Los Angeles County, California",6057.0,83065.0,2887.0,332.0,0.114998268098372
06037463700,"Census Tract 4637, Los Angeles County, California",3138.0,136389.0,1608.0,76.0,0.0472636815920398
06037463800,"Census Tract 4638, Los Angeles County, California",4066.0,158438.0,1599.0,0.0,0.0
06037463900,"Census Tract 4639, Los Angeles County, California",3290.0,104260.0,1529.0,57.0,0.03727926749509483
06037464000,"Census Tract 4640, Los Angeles County, California",5623.0,107438.0,2521.0,13.0,0.005156683855612852
06037464100,"Census Tract 4641, Los Angeles County, California",7121.0,168438.0,2392.0,29.0,0.012123745819397994
06037464200,"Census Tract 4642, Los Angeles County, California",6073.0,161979.0,2095.0,34.0,0.016229116945107397
06037480002,"Census Tract 4800.02, Los Angeles County, California",3623.0,109625.0,1128.0,64.0,0.05673758865248227
06037480011,"Census Tract 4800.11, Los Angeles County, California",5466.0,63446.0,1805.0,86.0,0.04764542936288089
06037480012,"Census Tract 4800.12, Los Angeles County, California",4975.0,84234.0,1649.0,66.0,0.04002425712553062
06037480101,"Census Tract 4801.01, Los Angeles County, California",3731.0,74896.0,1217.0,17.0,0.013968775677896467
06037480102,"Census Tract 4801.02, Los Angeles County, California",4487.0,75216.0,1453.0,83.0,0.05712319339298004
06037480201,"Census Tract 4802.01, Los Angeles County, California",3787.0,113393.0,1245.0,32.0,0.02570281124497992
06037480202,"Census Tract 4802.02, Los Angeles County, California",2553.0,100875.0,844.0,42.0,0.04976303317535545
06037480302,"Census Tract 4803.02, Los Angeles County, California",4672.0,75326.0,1820.0,244.0,0.13406593406593406
06037480303,"Census Tract 4803.03, Los Angeles County, California",4103.0,51667.0,1428.0,81.0,0.05672268907563025
06037480304,"Census Tract 4803.04, Los Angeles County, California",4506.0,50280.0,1895.0,312.0,0.16464379947229552
06037480400,"Census Tract 4804, Los Angeles County, California",5538.0,66389.0,2218.0,109.0,0.04914337240757439
06037480500,"Census Tract 4805, Los Angeles County, California",5108.0,120521.0,2033.0,33.0,0.016232169208066895
06037480600,"Census Tract 4806, Los Angeles County, California",8038.0,92837.0,3237.0,143.0,0.04417670682730924
06037480702,"Census Tract 4807.02, Los Angeles County, California",4284.0,153487.0,1563.0,8.0,0.005118362124120281
06037480703,"Census Tract 4807.03, Los Angeles County, California",3612.0,122188.0,1208.0,20.0,0.016556291390728478
06037480704,"Census Tract 4807.04, Los Angeles County, California",4619.0,82159.0,1786.0,104.0,0.05823068309070549
06037480802,"Census Tract 4808.02, Los Angeles County, California",3162.0,68145.0,1016.0,43.0,0.04232283464566929
06037480803,"Census Tract 4808.03, Los Angeles County, California",3699.0,76156.0,1285.0,54.0,0.04202334630350195
06037480804,"Census Tract 4808.04, Los Angeles County, California",4892.0,66625.0,1709.0,125.0,0.07314218841427736
06037480901,"Census Tract 4809.01, Los Angeles County, California",5407.0,57802.0,1675.0,77.0,0.04597014925373134
06037480902,"Census Tract 4809.02, Los Angeles County, California",4109.0,50127.0,1294.0,40.0,0.030911901081916538
06037480903,"Census Tract 4809.03, Los Angeles County, California",3248.0,67039.0,1003.0,118.0,0.11764705882352941
06037481001,"Census Tract 4810.01, Los Angeles County, California",4369.0,51591.0,1578.0,346.0,0.21926489226869456
06037481002,"Census Tract 4810.02, Los Angeles County, California",5646.0,60275.0,2079.0,123.0,0.05916305916305916
06037481101,"Census Tract 4811.01, Los Angeles County, California",4513.0,62824.0,1468.0,119.0,0.08106267029972752
06037481102,"Census Tract 4811.02, Los Angeles County, California",4000.0,53024.0,1447.0,99.0,0.06841741534208708
06037481103,"Census Tract 4811.03, Los Angeles County, California",4926.0,70618.0,1465.0,144.0,0.09829351535836177
06037481201,"Census Tract 4812.01, Los Angeles County, California",3910.0,75078.0,1204.0,87.0,0.07225913621262459
06037481202,"Census Tract 4812.02, Los Angeles County, California",6188.0,73182.0,1936.0,68.0,0.03512396694214876
06037481300,"Census Tract 4813, Los Angeles County, California",3299.0,66500.0,842.0,38.0,0.04513064133016627
06037481401,"Census Tract 4814.01, Los Angeles County, California",6267.0,47207.0,1833.0,171.0,0.09328968903436989
06037481402,"Census Tract 4814.02, Los Angeles County, California",6598.0,60847.0,1936.0,62.0,0.03202479338842975
06037481500,"Census Tract 4815, Los Angeles County, California",4489.0,69452.0,1531.0,59.0,0.038536903984323974
