geoid10,ces_score,ces_percentile,ces_decile,pollution_pctile,popchar_pctile,total_pop_acs2019
06037404302,30.8031683493297,60.2748361069087,7,55.196017423771,57.2617246596067,2176
06037404401,43.3989237259175,80.0302571860817,9,93.0927193528314,58.3585476550681,3715
06037404402,60.1607379743119,95.7892082702975,10,97.3490976975731,80.3832576903681,5156
06037404501,41.6801416873566,77.6096822995462,8,84.5924082140635,63.4392334846193,2789
06037404503,42.7770774000692,79.1477559253656,8,63.5967641568139,81.530509329299,2638
06037404504,31.091130429717,60.8043368633384,7,44.2439327940261,66.3640948058497,5073
06037404600,45.9370770863933,83.1316187594554,9,99.7137523335408,46.583459404942,1394
06037404701,55.8636513451556,93.1543116490166,10,98.0336029869322,71.1296016137166,5665
06037404702,54.0875229913587,91.7423096318709,10,98.1580584940884,68.066061522945,5629
06037404703,68.4141892417477,98.7266767523954,10,99.7013067828251,81.2153303076147,3110
06037404801,51.3634237562229,89.309127584468,9,91.7112632233976,75.7690368129097,7911
06037404802,62.7716528362837,96.9868885526979,10,95.5320472930927,88.8174483106404,4196
06037404803,48.45439201924,86.0816944024206,9,95.7311761045426,63.9939485627837,1719
06037404901,46.6922475913184,84.0645486636409,9,90.914747977598,67.8895612708018,5700
06037404902,34.6292640176035,66.9944528492184,7,59.900435594275,64.4351991931417,3968
06037404903,44.8171483827341,81.732223903177,9,65.2644679527069,84.7453353504791,2738
06037405001,50.2682129743649,88.2123045890065,9,88.6994399502178,77.1558245083207,6029
06037405002,42.6746615913637,78.9334341906203,8,83.0740510267579,66.7549167927383,3169
06037405101,42.5914616814514,78.7947554210792,8,80.3982576228998,69.0620272314675,5617
06037405102,54.2120850636214,91.8053454362078,10,88.4380833851898,84.4679778113969,5639
06037405201,52.4687807249154,90.494200706001,10,91.275668948351,78.4417549167927,4933
06037405202,50.151457050192,88.0358043368634,9,90.2675793403858,75.1260716086737,4850
06037405203,47.5241036256393,84.9722642460918,9,86.2476664592408,74.1931417044882,3638
06037405301,28.4750521912719,55.8623298033283,6,81.4685749844431,37.0146243066062,3469
06037405302,40.9923749280396,76.6389309127585,8,82.0410703173615,63.9561270801815,5433
06037405400,27.2156213162182,53.4795763993949,6,54.3870566272558,48.3988905698437,4950
06037405500,29.2591339590139,57.3877962682804,6,65.2395768512757,47.4533535047907,6596
06037405600,26.888975991818,52.8240040342915,6,82.1530802738021,33.3711548159354,5553
06037405701,24.3121439230862,47.3903177004539,5,43.92034847542,46.5330307614725,3862
06037405702,34.497639067759,66.7044881492688,7,58.1953951462352,65.292486132123,4957
06037405800,28.428077913315,55.7740796772567,6,69.4212818917237,43.1921331316188,5825
06037405900,29.3138188239251,57.4634392334846,6,50.2177971375233,56.7448310640444,3951
06037406000,28.8253139867275,56.6439737771054,6,55.8431860609832,51.8406454866364,5206
06037406101,32.704304806608,63.5779122541604,7,75.8805227131301,49.5083207261725,3105
06037406102,36.2625191274009,69.5158850226929,7,74.8599875544493,58.3333333333333,6167
06037406200,44.2880040340224,81.2153303076147,9,86.73304293715,67.1205244578921,5811
06037406300,31.9597769180186,62.3550176500252,7,70.5289359054138,50.9203227433182,5829
06037406402,23.952420614294,46.684316691881,5,39.4150591163659,48.5501765002521,2043
06037406411,44.2281504718436,81.1396873424105,9,87.9029247044182,65.8472012102874,2002
06037406412,27.5722726183989,54.059505799294,6,58.7305538270069,46.6086737266768,2123
06037406500,37.6915404093805,71.6212808875441,8,82.2775357809583,56.3414019162884,6655
06037406601,15.6032429697787,26.8910741301059,3,44.7666459240821,20.3857791225416,5550
06037406602,29.3288478922178,57.5012607160867,6,57.0130678282514,52.5214321734745,5198
06037406701,37.5156805089182,71.381744831064,8,68.4754200373366,65.9102370146243,3082
06037406702,44.4264590413626,81.3540090771558,9,82.7504667081518,70.8018154311649,6375
06037406800,37.9888892920525,72.1507816439738,8,88.4505289359054,52.6853252647504,4866
06037406901,40.9563294281726,76.6011094301563,8,90.0062227753578,56.8456883509834,4773
06037406902,32.9416384046711,63.9183055975794,7,72.9433727442439,51.7776096822995,3584
06037407001,51.0825770259301,88.9687342410489,9,98.8301182327318,60.2874432677761,6284
06037407002,60.3390921510736,95.9026727181039,10,99.2408214063472,72.9828542612204,3436
06037407101,43.4947920678319,80.1185073121533,9,90.5413814561294,61.5229450327786,4883
06037407102,49.1307085609499,86.8885526979324,9,94.5364032358432,67.5617750882501,5710
06037407200,56.2271038808594,93.368633383762,10,93.7772246421904,81.2279374684821,6910
06037407301,34.0648761242573,65.9606656580938,7,69.9439950217797,56.0262228946041,4949
06037407302,40.6983103251943,76.1346444780635,8,75.1213441194773,68.7342410489158,3503
06037407400,34.2393341020166,66.2884518406455,7,55.357809583074,66.5658093797277,1977
06037407501,40.7076167723104,76.1724659606657,8,71.0392034847542,71.381744831064,4257
06037407502,30.3895660498802,59.4427634896621,6,46.210329807094,62.8719112455875,4170
06037407601,54.3053834942623,91.9188098840141,10,77.6726820161792,93.7216338880484,4608
06037407602,47.3154803973046,84.8083711548159,9,81.9912881144991,77.5592536560766,3993
06037407701,49.2360996890212,87.1028744326778,9,89.1350342252645,74.697428139183,4903
06037407702,48.113263135262,85.6530509329299,9,96.7517112632234,61.0060514372163,6744
06037407801,45.547462572269,82.6399394856278,9,84.4928438083385,71.6717095310136,5727
06037407802,41.9240303819821,77.9374684820978,8,79.6515245799627,68.1417044881493,3476
06037407900,34.1794285250978,66.2254160363086,7,68.3260734287492,57.4886535552194,6082
06037408003,26.6242645364553,52.2566817952597,6,61.1200995644057,42.9778113968734,4577
06037408004,26.3714344874672,51.5632879475542,6,79.4026135656503,33.6485123550177,2493
06037408005,21.33704140338,40.6707009581442,5,49.0603609209708,35.249621785174,5161
06037408006,33.877494701785,65.6454866364095,7,84.6172993154947,46.7473524962179,3344
06037408133,37.3605579961831,71.1800302571861,8,69.1723708774113,65.0277357539082,5203
06037408134,26.6782949171431,52.4079677256682,6,45.4013690105787,52.7861825516894,2760
06037408135,24.8094071186568,48.3358547655068,5,36.2289981331674,53.5300050428643,3882
06037408136,29.1586283269744,57.1986888552698,6,45.8120721841942,59.7327281896117,4224
06037408137,31.9303981119823,62.3045890065557,7,62.0659614187928,55.6354009077156,4277
06037408138,39.8514275615754,74.7478567826525,8,78.6185438705663,64.1326273323248,5432
06037408139,49.5047066045259,87.3676248108926,9,89.8817672682016,74.3192133131619,4536
06037408140,52.91302929263,90.8093797276853,10,88.9732420659614,81.7448310640444,3793
06037408141,34.8302471334839,67.2970247100353,7,79.1039203484754,52.6601109430156,5366
06037408202,54.5657442248613,92.1583459404942,10,99.8755444928438,58.5098335854766,2015
06037408211,41.6040333891381,77.4836106908724,8,98.9919103920348,43.7594553706505,6381
06037408212,29.5752369645756,57.9677256681795,6,92.0846297448662,32.7786182551689,5042
06037408301,62.4742936212752,96.78517397882,10,99.1039203484754,77.2945032778618,5569
06037408302,40.1793701033492,75.2773575390822,8,97.5855631611699,45.1462430660615,3836
06037408303,34.9345287394069,67.4483106404438,7,88.3385189794648,46.2682803832577,4183
06037408401,54.1937381294083,91.7927382753404,10,99.6266334785314,60.5395864851236,4389
06037408402,34.3513830316833,66.4523449319213,7,92.5202240199129,41.439737771054,6646
06037408501,59.4924823327589,95.3731719616742,10,98.7927815805849,74.5083207261725,3050
06037408503,13.5074304895919,21.7221381744831,3,19.7759800871189,26.6263237518911,6673
06037408504,38.4313475817585,72.8441754916793,8,83.1860609831985,57.2491174987393,5193
06037408505,26.5281016794581,52.0549672213817,6,63.0616054760423,41.5784165405951,2653
06037408623,32.9008842161164,63.8300554715078,7,89.6453018046049,41.1245587493696,3268
06037408624,25.9838249011702,50.9329299041856,6,76.5152457996266,34.1023701462431,2958
06037408625,26.0982280427651,51.0968229954614,6,49.6453018046049,48.2980332829047,4214
06037408626,19.4005876361157,35.9430156328795,4,44.3186060983199,31.7574382249117,4037
06037408627,10.023265315976,12.9979828542612,2,11.8357187305538,19.1754916792738,3076
06037408628,22.6164595004822,43.5073121533031,5,36.1294337274424,46.4699949571357,5177
06037408629,16.7463900071553,29.803328290469,3,28.2389545737399,32.4004034291478,3012
06037408630,39.4677669821226,74.1048915784165,8,97.6104542626011,43.7720625315179,2510
06037408631,40.6210372518776,76.0716086737267,8,96.3036714374611,48.613212304589,5214
06037408703,14.6045519309427,24.558749369642,3,49.7822028624767,16.0741301059001,6545
06037408704,22.6173362297862,43.5199193141704,5,37.7598008711885,45.499243570348,3311
06037408705,20.5852131815845,39.0443772062532,4,46.8574984443062,34.3419062027232,5625
06037408706,11.2572103025326,16.0867372667675,2,15.5071561916615,21.0287443267776,1835
06037408722,15.0983270168842,25.7690368129097,3,19.0790292470442,33.8376197680282,4313
06037408723,18.1073781484144,32.9803328290469,4,22.190416925949,41.9062027231467,2975
06037408724,28.1855015602224,55.2824004034291,6,48.8114499066584,54.5890065557236,5542
06037408800,62.5845382945035,96.8482097831568,10,90.9520846297449,94.8184568835098,4387
06037430002,35.3650399472935,68.0912758446798,7,73.4038581207218,56.8204740292486,6522
06037430003,11.1573784148358,15.8219868885527,2,21.667703795893,16.7549167927383,4971
06037430101,41.8417465256584,77.8113968734241,8,92.4206596141879,55.9505799293999,5382
06037430102,37.1237710910923,70.7639939485628,8,73.7523335407592,61.0186585980837,4684
06037430200,10.0601502629997,13.0736258194655,2,62.6882389545737,5.06807866868381,1026
06037430301,11.365839380258,16.2884518406455,2,44.1692594897324,9.98487140695915,4319
06037430302,17.1248316964256,30.6101865859808,4,50.3671437461108,22.3398890569844,5339
06037430400,18.7450427936072,34.6192637418053,4,69.8817672682016,19.5663136661624,4642
06037430501,8.94939616084873,10.5269793242562,2,25.2146857498444,9.12758446797781,4030
06037430502,10.781906149614,14.9142713061019,2,30.6907280647169,11.9389813414019,6902
06037430600,16.6054797934584,29.3494704992436,3,71.8481642812694,14.5738779626828,4553
06037430701,17.2552742682039,30.9253656076652,4,81.929060360921,13.0988401412002,5846
06037430721,16.7004641376752,29.6268280383258,3,81.6552582451774,12.2541603630862,3963
06037430723,13.8419900681324,22.5668179525971,3,42.0286247666459,16.5027735753908,4365
06037430724,18.0386761695041,32.8038325769037,4,39.8382078406969,29.8663640948058,4723
06037430801,23.4761863786608,45.5244578920827,5,81.2321095208463,25.743822491175,6978
06037430802,19.2621422157131,35.7539082198689,4,50.230242688239,28.416540595058,4586
06037430803,18.5379155572876,34.0393343419062,4,75.8929682638457,17.2970247100353,5397
06037430901,37.3000964403683,70.9657085224407,8,92.3335407591786,47.5542107917297,4517
06037430902,31.4472214065394,61.3590519415028,7,88.201617921593,39.1452344931921,4539
06037431001,32.8702864798644,63.767019667171,7,88.1269446172993,42.0448814926878,7669
06037431002,23.492695594259,45.5874936964196,5,80.161792159303,26.3741805345436,3165
06037431100,39.6978491617284,74.5083207261725,8,97.8842563783447,43.5829551185073,6758
06037431200,39.97106222403,74.9621785173979,8,93.3167392657125,51.7019667170953,6399
06037431300,21.1155441466953,40.2294503277862,5,85.0404480398258,19.4276348966213,2689
06037431400,30.9836381301885,60.590015128593,7,90.3422526446795,36.8129097327282,4202
06037431501,25.2130996558152,49.2057488653555,5,59.2781580584941,40.1664145234493,4480
06037431502,27.1696803258168,53.3787191124559,6,90.0808960796515,29.1351487644982,4273
06037431600,10.8134291191829,15.0025214321735,2,34.6857498444306,11.0186585980837,4190
06037431700,15.1946021114433,25.9959657085224,3,36.4530180460485,22.428139183056,6000
06037431800,17.6024687216877,31.833081190116,4,38.5314250155569,29.3242561775088,5655
06037431900,26.5507128550545,52.1053958648512,6,54.57373988799,46.3943519919314,4400
06037432000,24.1606539382924,47.0877458396369,5,74.6359676415681,30.3076147251639,7601
06037432101,27.0363881780773,53.1391830559758,6,66.9197261978843,40.9228441754917,4103
06037432102,23.0286557849634,44.5789208270298,5,92.9309271935283,19.3015632879476,5951
06037432201,39.8749336963791,74.7856782652547,8,93.005600497822,51.8784669692385,4491
06037432202,46.8028863766247,84.1780131114473,9,98.1953951462352,54.9420070600101,4471
06037432300,53.9080415687767,91.5532022188603,10,97.1126322339763,70.4488149268785,4350
06037432401,43.2658868954954,79.8663640948058,8,84.5177349097698,66.880988401412,3705
06037432402,46.3241571156042,83.6863338376198,9,96.1916614810205,59.1906202723147,6938
06037432500,52.0269093375056,90.0907715582451,10,95.0093341630367,71.8482097831568,8180
06037432601,50.0626415412005,87.9601613716591,9,89.968886123211,75.2647503782148,7210
06037432602,47.2375977775386,84.6949067070096,9,91.4250155569384,68.4190620272315,4852
06037432700,66.5575139009344,98.2854261220373,10,99.4026135656503,81.3035804336863,5779
06037432801,61.5509760138688,96.4195663136662,10,99.1661481020535,75.3908219868886,2797
06037432802,64.3059611821309,97.5668179525971,10,98.5314250155569,83.1568330811901,5077
06037432901,46.5500633613017,83.9132627332325,9,97.7722464219042,55.3706505295008,3727
06037432902,36.8029051834538,70.3101361573374,8,98.855009334163,36.1699445284922,3312
06037433101,76.2636142001324,99.7856782652547,10,99.5021779713752,93.1543116490166,2464
06037433102,66.7805436776969,98.3736762481089,10,98.1331673926571,88.2123045890065,5348
06037433200,64.5794313031172,97.6550680786687,10,99.3652769135034,78.9712556732224,6246
06037433302,57.0292906862608,93.910741301059,10,98.1456129433727,72.9324256177509,1530
06037433304,48.8079316749961,86.5229450327786,9,85.5756067205974,77.3701462430661,5063
06037433305,52.2062968963783,90.2798789712557,10,91.1014312383323,78.1391830559758,4582
06037433306,51.8352466563598,89.8260211800303,9,94.8599875544493,71.8608169440242,3136
06037433307,54.322822088693,91.9440242057489,10,94.3995021779714,77.1432173474534,3193
06037433401,58.8589333149685,95.0327786182552,10,94.7106409458619,84.1654059505799,3405
06037433402,55.5044652634993,92.9147755925366,10,88.4007467330429,86.8759455370651,4713
06037433403,51.362424816137,89.2965204236006,9,96.1418792781581,68.7216338880484,4882
06037433501,76.9055150876428,99.8487140695915,10,99.1537025513379,95.5370650529501,1949
06037433503,57.5065254143493,94.2007060010086,10,96.4405724953329,78.6938981341402,3269
06037433504,68.7154052173321,98.814926878467,10,96.9010578718108,93.7972768532526,4802
06037433601,49.6952854378706,87.5315179021684,9,96.6148102053516,64.548663640948,5066
06037433602,51.7393166590139,89.7377710539587,9,95.9178593652769,69.8184568835098,2896
06037433700,63.8742502530983,97.4407463439234,10,99.9502177971375,70.9152798789713,3684
06037433801,67.0154112136701,98.411497730711,10,98.8425637834474,85.4765506807867,5944
06037433802,54.5300616873753,92.1205244578921,10,99.7884256378345,59.9848714069592,3362
06037433901,61.8303395602247,96.4952092788704,10,93.889234598631,90.1033787191125,6032
06037433902,46.0908124095819,83.3459404942007,9,96.5401369010579,57.8920827029753,3284
06037434001,62.7055508008693,96.9490670700958,10,95.3080273802116,89.0569843671205,4410
06037434003,63.125283958666,97.1129601613717,10,95.295581829496,89.5990922844176,4717
06037434004,70.2160870047862,99.1427130610187,10,99.0416925948973,88.9435199193142,3039
06037460000,10.9263989348348,15.3050932929904,2,50.0684505289359,8.14422592032274,4421
06037460100,15.2316347126504,26.0968229954614,3,41.1574362165526,20.7009581442259,6196
06037460200,11.4923379098142,16.6036308623298,2,28.6745488487866,14.6747352496218,5861
06037460301,21.5714350768226,41.238023197176,5,37.8469197261979,42.1079172970247,4845
06037460302,27.2288150278948,53.5047907211296,6,44.1568139390168,54.9167927382753,4221
06037460401,22.248677842035,42.6500252143217,5,70.4791537025513,27.571860816944,985
06037460501,7.75970290884389,8.09379727685325,1,60.2489110143124,2.63489662128089,5614
06037460502,6.80768062418055,6.42965204236006,1,74.6608587429994,1.12203731719617,4277
06037460600,6.7505918176417,6.27836611195159,1,30.1804604853765,3.80736258194655,4416
06037460700,9.30571167384342,11.1951588502269,2,83.7461107654014,2.59707513867877,5139
06037460800,12.0908949022324,18.166918809884,2,72.2464219041693,6.63136661623802,3103
06037460900,34.1553033585305,66.1623802319718,7,65.9240821406347,59.2788703983863,6731
06037461000,30.0180132812709,58.7115481593545,6,62.8873677660237,50.542107917297,6249
06037461100,22.3087385668672,42.7508825012607,5,38.954573739888,43.9611699445285,5419
06037461200,15.5079371493159,26.7145738779627,3,42.8002489110143,20.8018154311649,4535
06037461300,23.0990218972703,44.7680282400403,5,51.3005600497822,38.8426626323752,6840
06037461400,22.9791792467878,44.4276348966213,5,37.1997510889857,47.0751386787695,3119
06037461501,21.186398563018,40.3807362581947,5,30.7902924704418,45.5622793746848,3971
06037461502,28.1193051569377,55.2319717599597,6,39.4399502177971,61.3968734241049,6423
06037461600,39.1284916335101,73.6636409480585,8,75.2831362787803,65.0025214321735,6058
06037461700,28.9104129797815,56.7700453857791,6,66.8326073428749,45.6631366616238,1526
06037461901,35.645175566535,68.6333837619768,7,76.1418792781581,55.8497226424609,5051
06037461902,24.4164144375505,47.6424609178013,5,55.9925326695706,39.7881996974281,1801
06037462001,26.5015731493515,51.9919314170449,6,38.8799004355943,56.631366616238,4460
06037462002,33.7139262484329,65.3555219364599,7,52.0721841941506,68.2551689359556,4043
06037462100,27.2845984820885,53.5804336863338,6,47.1313005600498,53.2652546646495,5748
06037462201,37.4485516204627,71.2934947049924,8,78.1456129433727,59.0267271810388,3941
06037462202,31.2175267956251,61.0943015632879,7,84.5301804604854,41.0867372667675,2775
06037462301,31.3231646488954,61.2203731719617,7,79.2906036092097,44.5915279878971,5265
06037462302,28.1801230968603,55.2697932425618,6,87.8655880522713,32.8290468986384,3213
06037462400,17.9769320256462,32.7029752899647,4,45.7373988799004,26.8154311649017,3944
06037462500,16.2990612077224,28.5678265254665,3,54.3497199751089,18.8350983358548,6146
06037462600,9.64481086980477,12.1154815935451,2,24.6795270690728,10.9430156328795,2152
06037462700,19.7534650964435,36.8885526979324,4,64.3808338518979,23.8779626828038,5413
06037462800,25.1386525786329,49.0418557740797,5,71.014312383323,34.7705496722138,2827
06037462900,14.1857722361911,23.4871406959153,3,94.2750466708152,5.82450832072617,3797
06037463000,17.5151377308426,31.6061522945033,4,76.9383945239577,15.0655572365103,2665
06037463101,23.6866967397306,45.839636913767,5,74.0634723086497,29.500756429652,2373
06037463102,32.6147065224665,63.4518406454866,7,92.744243932794,37.8845184064549,3878
06037463200,23.6474360983019,45.7261724659607,5,68.7367766023647,31.8961169944528,3563
06037463300,13.4289421840193,21.5330307614725,3,27.5668948350965,21.1043872919818,1970
06037463400,16.9179620867598,30.2697932425618,4,54.6981953951462,20.2344931921331,5787
06037463500,12.7900431512887,19.9319213313162,2,72.6446795270691,7.62733232476046,5982
06037463601,21.408453681501,40.8976298537569,5,70.1680149346609,25.5168935955623,5988
06037463602,18.3615893409647,33.6359051941503,4,63.0740510267579,20.8270297528996,6057
06037463700,20.8512456023421,39.6873424104892,4,80.1244555071562,20.6631366616238,3138
06037463800,6.58261814356604,5.91275844679778,1,73.3167392657125,1.07160867372668,4066
06037463900,21.3000436583638,40.5320221886031,5,81.5183571873055,21.142208774584,3290
06037464000,18.8021997443163,34.7453353504791,4,79.1288114499066,16.981845688351,5623
06037464100,8.06548013761303,8.68633383761977,1,61.0827629122589,2.83661119515885,7121
06037464200,8.71960903467135,9.99747856782653,1,49.247044181705,4.57639939485628,6073
06037480002,12.1888978171134,18.4316691880988,2,35.8680771624144,14.1578416540595,3623
06037480011,21.7695031808701,41.7044881492688,5,60.5102675793404,30.5975794251135,5466
06037480012,15.1242923509089,25.8068582955119,3,34.4368388301182,23.1971759959657,4975
06037480101,24.8302627321516,48.3736762481089,5,78.8923459863099,30.0176500252143,3731
06037480102,28.912738473561,56.8078668683812,6,84.2190416925949,36.4473020675744,4487
06037480201,12.6335467269155,19.5158850226929,2,53.1549471064095,10.8043368633384,3787
06037480202,20.7868770915689,39.5234493192133,4,74.9844430616055,22.3020675743822,2553
06037480302,26.2451154050524,51.386787695411,6,66.4965774735532,39.208270297529,4672
06037480303,35.8538922173294,68.910741301059,7,67.2806471686372,62.4432677760968,4103
06037480304,35.5490307089534,68.4820978315683,7,68.1891723708774,61.0816944024206,4506
06037480400,21.3274157837486,40.6202723146747,5,65.3640323584319,27.4205748865356,5538
06037480500,8.82492606211091,10.2622289460414,2,76.1916614810205,2.69793242561775,5108
06037480600,18.9547117888559,35.0100857286939,4,84.6048537647791,15.5068078668684,8038
06037480702,7.10043390168609,6.93393847705497,1,47.3926571250778,2.77357539082199,4284
06037480703,11.3693818786752,16.3136661623802,2,62.352209085252,6.8709026727181,3612
06037480704,16.598657903326,29.3242561775088,3,79.4275046670815,12.6828038325769,4619
06037480802,31.0410267023125,60.7286938981341,7,94.1381456129434,33.6989409984871,3162
06037480803,37.692485661117,71.6338880484115,8,88.0024891101431,52.2945032778618,3699
06037480804,30.9588319842115,60.5395864851236,7,81.3939016801494,42.4357034795764,4892
06037480901,36.3501180137247,69.6797781139687,7,86.7579340385812,50.4034291477559,5407
06037480902,42.0108041900662,78.0761472516389,8,86.7205973864343,62.2289460413515,4109
06037480903,39.5698094340144,74.2309631870903,8,85.42626011201,58.0937972768533,3248
06037481001,41.7455391940399,77.7105395864851,8,88.1891723708774,60.4765506807867,4369
06037481002,37.3547669655071,71.142208774584,8,87.417548226509,52.0171457387796,5646
06037481101,33.1416241219448,64.2713061018659,7,75.9303049159925,50.5547150781644,4513
06037481102,32.9732824668713,64.0191628845184,7,85.2022401991288,44.5032778618255,4000
06037481103,39.2358580035443,73.814926878467,8,92.0224019912881,51.7145738779627,4926
06037481201,36.4383039409651,69.7932425617751,7,92.7069072806472,45.3857791225416,3910
06037481202,38.1053817814351,72.327281896117,8,96.1169881767268,44.4276348966213,6188
06037481300,43.1385421718251,79.7150781643974,8,92.221530802738,59.0141200201715,3299
06037481401,38.3157717025858,72.6298537569339,8,89.5706285003111,52.4457892082703,6267
06037481402,37.6356137259431,71.5456379223399,8,87.6291225886745,52.5466464952093,6598
06037481500,44.824993979651,81.7700453857791,9,95.2084629744866,57.9425113464448,4489
06037481603,41.6999498011177,77.6475037821483,8,83.4100808960796,64.3973777105396,3486
06037481604,40.1505857936586,75.2269288956127,8,73.5780958307405,68.3938477054967,3701
06037481605,34.1255231654977,66.0993444276349,7,77.2495332918482,52.231467473525,2831
06037481606,35.7767769268502,68.8224911749874,7,80.7591785936528,53.6056480080686,5013
06037481711,22.7900999379517,43.9359556227937,5,43.1487243310516,42.4987392839133,4246
06037481712,24.0627690756121,46.8608169440242,5,59.8755444928438,37.0020171457388,5329
06037481713,16.776255995083,29.8915784165406,3,38.9919103920348,26.3489662128089,2736
06037481714,29.0858542333818,57.0095814422592,6,49.4835096453018,56.5052950075643,2739
06037481800,16.3261474315814,28.6308623298033,3,54.5364032358432,18.80988401412,2558
06037481901,32.3076815639865,62.9475542107917,7,95.980087118855,34.0645486636409,5775
06037481902,28.0398944299575,55.0806858295512,6,74.8226509023024,39.3343419062027,3443
06037482001,25.1830474052208,49.155320221886,5,87.517112632234,26.3237518910741,2650
06037482002,30.6395911929172,59.9344427634897,6,78.8052271313006,43.3434190620272,6760
06037482101,34.9746641122261,67.5491679273828,7,58.2078406969508,66.3136661623802,4750
06037482102,31.2301270659812,61.1321230458901,7,61.3690105787181,54.500756429652,2943
06037482201,26.4152022586186,51.7145738779627,6,46.4965774735532,51.3237518910741,4076
06037482202,25.0730979393718,48.8527483610691,5,44.5177349097698,48.4745335350479,5087
06037482301,47.8796591855518,85.3378719112456,9,87.5917859365277,73.4493192133132,4941
06037482303,39.6713860694125,74.4200706001009,8,73.8518979464841,66.9944528492184,6156
06037482304,35.8521917645789,68.8981341401916,7,60.883634100809,66.8305597579425,3216
06037482401,39.4035229026776,73.9662128088754,8,83.2607342874922,59.6822995461422,3670
06037482402,49.7007608148384,87.5441250630358,9,99.0168014934661,56.7952597075139,7566
06037482502,39.2156573167629,73.7897125567322,8,59.2034847542004,76.5758951084216,3310
06037482503,39.449952488272,74.0670700958144,8,64.9284380833852,72.8315683308119,4293
06037482521,29.5848429860272,57.9929399899143,6,69.6453018046049,45.7009581442259,5842
06037482522,39.7586594366383,74.6217851739788,8,96.9632856253889,45.6379223398891,4478
06037482600,27.0284914521288,53.1013615733737,6,62.974486621033,43.0030257186082,6262
06037482701,33.3467523258505,64.649520927887,7,82.0037336652147,47.3903177004539,4323
06037482702,20.7585517449343,39.409984871407,4,43.5718730553827,36.2455874936964,2373
06037482800,32.2741174789379,62.8845184064549,7,88.5376477909147,40.7085224407463,4524
06037500100,14.2945100387705,23.7897125567322,3,27.7909147479776,23.915784165406,4840
06037500201,12.8028413641396,19.9445284921836,2,49.3963907902925,11.9515885022693,7267
06037500202,18.4570354593704,33.8124054462935,4,57.9838207840697,22.7559253656077,4988
06037500300,39.8898558017431,74.798285426122,8,95.718730553827,48.1971759959657,2973
06037500402,56.2978608060268,93.4190620272315,10,87.3304293714997,89.0948058497226,4856
06037500403,44.7336826568803,81.6817952597075,9,98.7429993777225,50.1891074130106,3829
06037500404,45.4315007913866,82.4886535552194,9,87.4673304293715,68.6964195663137,4551
06037500500,38.1925694099167,72.4533535047907,8,72.4953329184817,64.4225920322743,2703
06037500600,51.519079866123,89.4856278366112,9,93.1300560049782,74.1048915784165,4912
06037500700,48.2193241588399,85.7791225416036,9,90.5538270068451,70.8270297528996,7150
06037500800,39.5026061506078,74.1679273827534,8,69.9813316739266,69.6167423096319,5362
06037500900,37.887402331373,71.9238527483611,8,73.2296204107032,63.1240544629349,6363
06037501001,43.9387691771671,80.7362581946546,9,74.6981953951462,76.1472516389309,3046
06037501002,35.5165761710821,68.4190620272315,7,79.0292470441817,53.9712556732224,5013
06037501200,38.9730374771515,73.411497730711,8,85.4387056627256,56.6817952597075,4864
06037501300,29.7781934617536,58.2576903681291,6,57.2121966397013,53.517397881997,7154
06037501400,47.1968374706686,84.6444780635401,9,80.4978220286248,78.7065052950076,3669
06037501501,17.7677287821665,32.1608673726677,4,34.7479775980087,31.6944024205749,2272
06037501503,27.5835480475976,54.0721129601614,6,41.9415059116366,57.5390821986889,5280
06037501504,34.0591959310343,65.9228441754917,7,61.5805849408836,61.6490166414523,3369
06037501600,35.6310055337666,68.6207766011094,7,65.4511512134412,63.1492687846697,7769
06037501700,28.8049251045637,56.5809379727685,6,71.6863721219664,42.8391326273323,3425
06037501802,27.7585749248302,54.4251134644478,6,74.3497199751089,38.8930912758447,3311
06037501803,47.8689059441524,85.3126575895108,9,84.5799626633479,76.5002521432174,4427
06037501804,47.0008847778063,84.4679778113969,9,74.5861854387057,82.6273323247605,2175
06037501900,29.9577798001483,58.5854765506808,6,63.9950217797138,49.7226424609178,4153
06037502003,38.9664659163591,73.3862834089763,8,83.136278780336,58.6359051941503,2634
06037502004,46.4205696236096,83.7745839636914,9,88.9483509645302,69.5663136661624,4251
06037502005,40.3173841041458,75.5168935955623,8,60.4231487243311,78.517397881997,4930
06037502100,51.4215032623737,89.3469490670701,9,94.4866210329807,71.7095310136157,5036
06037502200,58.5866805911046,94.8310640443772,10,94.8973242065961,83.3963691376702,6937
06037502301,62.4830949739768,96.7977811396873,10,99.7261978842564,72.4785678265255,5794
06037502302,55.2395860681435,92.6878466969238,10,97.4611076540137,71.7977811396873,2970
06037502401,48.9119774782273,86.6238023197176,9,91.8481642812694,70.8144225920323,4957
06037502402,50.2262331773927,88.1366616238023,9,89.2843808338519,76.5632879475542,3874
06037502500,53.3254777057538,91.1749873928391,10,97.6228998133167,68.2047402924861,4274
06037502601,52.8573508339871,90.7841654059506,10,97.7846919726198,66.6162380231972,6939
06037502602,45.6099759811485,82.7534039334342,9,84.0074673304294,72.2390317700454,4477
06037502700,54.8846457282686,92.4609178013112,10,99.5395146235221,62.0650529500756,6919
06037502801,40.7571130897605,76.2985375693394,8,91.9726197884256,54.601613716591,6468
06037502802,40.5857174938102,76.0085728693898,8,93.9390168014935,51.9415027735754,3221
06037502901,34.8094094092255,67.2465960665658,7,73.9514623522091,55.2193645990923,5816
