geoid10,z_poverty,z_income_inv,z_no_vehicle,z_rent_burden,z_overcrowd,z_ces,n_components,disadvantage_index,disadvantage_decile,disadvantage_quartile,poverty_rate,median_hh_income,pct_no_vehicle,pct_rent_burden_30plus,pct_overcrowded,ces_percentile,pct_hispanic,pct_nh_black,pct_nh_asian,pct_nh_white,population
06037208710,-0.44054871290269076,0.10391828601471574,0.09699428318989346,-0.5975731683799748,0.7709289065192985,-0.19073999759314136,6,-0.04283673385864988,5,2,0.1053931659118979,69656.0,0.0974057758198727,0.4597902097902098,0.2104747919725893,61.2455874936964,0.3182379580074104,0.0349938246191848,0.5115273775216138,0.0864553314121037,4858
06037208720,2.1666524629127895,1.1738277154457994,3.515296097642831,-0.25062320142573574,2.929402603691535,0.9875381343463017,6,1.7536823021022536,10,4,0.3820328779810141,32727.0,0.3930817610062893,0.5051282051282051,0.4446540880503145,92.1709531013616,0.7763371150729336,0.0277842093077101,0.0470016207455429,0.1488770548738134,4319
06037208801,1.5291627825764185,1.15980523544784,4.826217421238099,0.907842994325208,1.9477983413779796,0.7406425127332247,6,1.851911547949795,10,4,0.3143913920645595,33211.0,0.5064737242955065,0.6565118050266565,0.3381568926123381,85.690872415532,0.533201189296333,0.0931615460852329,0.2190287413280475,0.1311529567228279,3027
06037208802,0.7188577981752748,1.1346574820630697,3.5824677242269907,0.5421630184244408,0.784169994067661,0.9572766087400292,6,1.2865987709495776,10,4,0.2284131638970348,34079.0,0.3988919667590028,0.6087262491203378,0.2119113573407202,91.3767019667171,0.577386770935158,0.032258064516129,0.2280873248615184,0.1329423264907135,3069
06037208902,1.8768027249871633,1.120490141734553,4.40538957896545,1.0674780878497228,4.872572726895094,0.9001159492615172,6,2.3738082016155837,10,4,0.3512780790085205,34568.0,0.4700729927007299,0.6773722627737226,0.6554744525547446,89.8764498234998,0.9060178306092124,0.0271173848439821,0.0494056463595839,0.0174591381872213,2692
06037208903,2.4913363022766966,1.2026838932928399,4.82089962158194,0.13085612323860257,3.875055936196815,0.9212509830182749,6,2.240347143267528,10,4,0.4164837844428188,31731.0,0.5060137457044673,0.554978354978355,0.5472508591065293,90.4311649016641,0.82692750287687,0.0678941311852704,0.0317606444188722,0.0471806674338319,4345
06037208904,2.8474007766624463,1.332507721538411,5.454346455158493,-0.651403330449166,3.3431518788226144,0.7151844038898552,6,2.173531317603776,10,4,0.4542643648544189,27250.0,0.5608055770720372,0.452755905511811,0.4895429899302866,85.0226928895613,0.8858722976370035,0.0150829562594268,0.0731523378582202,0.0258924082453494,3978
06037209102,2.6907903627107554,1.2763019132821272,4.265867694428975,0.31104062475858124,2.688902275552155,1.1071432117425188,6,2.0566743470791855,10,4,0.4376470588235294,29190.0,0.4580046403712297,0.5785241248817408,0.4185614849187935,95.3101361573374,0.7142857142857143,0.1008403361344537,0.1238655462184874,0.048235294117647,5950
06037209103,3.1997065486018683,1.2670598241925628,4.217308229515914,0.8947014385793454,4.291123732812122,1.0355723019753016,6,2.484245345946186,10,4,0.4916461243494933,29509.0,0.453804347826087,0.6547945205479452,0.592391304347826,93.4316691880988,0.9181842892090242,0.0511008426202772,0.0100570807284588,0.0173960315303071,3679
06037209104,1.7322248719755458,1.250574718575127,3.350979642643874,0.34307908445803165,1.5065833594022702,1.021162051686604,6,1.5341006214569086,10,4,0.3359375,30078.0,0.3788687299893276,0.5827107790821772,0.2902881536819637,93.0534543620777,0.812109375,0.09453125,0.03828125,0.04453125,2560
06037209200,0.741381653590844,0.531603925952479,0.8158360014529158,0.08614586675526803,0.6810478609054185,0.8434356314592931,6,0.6165751566860365,8,4,0.2308030803080308,54894.0,0.1595840867992767,0.5491358024691358,0.2007233273056058,88.3888048411498,0.3434543454345434,0.0781078107810781,0.2796479647964796,0.2272827282728272,4545
06037209300,2.5713565299822116,1.2501691096495662,3.7473346279267474,0.6720859604495788,2.0328975206419884,1.0615107524949663,6,1.8892257501908432,10,4,0.4249744114636642,30092.0,0.413152610441767,0.6257040450588838,0.3473895582329317,94.112455874937,0.7385875127942682,0.0618219037871033,0.1113613101330603,0.0696008188331627,4885
06037209401,1.9303203892966452,1.2260064065125866,4.165686861577177,-0.1277167049347046,1.9400759631356852,0.9087620994347374,6,1.6738558358370208,10,4,0.3569566247926048,30926.0,0.4493392070484581,0.5211891208096142,0.3373190685966016,90.1033787191125,0.7213774597495528,0.0664132379248658,0.1314847942754919,0.0684257602862254,4472
06037209402,2.5186248009725922,1.1694239613968536,6.462022779058574,0.6113730147157749,4.368748127469712,0.9750492507627604,6,2.684206989062712,10,4,0.4193792581377744,32879.0,0.6479674796747967,0.6177703269069572,0.6008130081300813,91.8431669188099,0.8904870047943477,0.0055513499873832,0.0338127681049709,0.070148877113298,3963
06037209403,1.4671120199836991,1.334303989637323,4.833717981397978,0.508417677989936,3.0325094156357504,0.9126048328450547,6,2.014777652914957,10,4,0.3078074332751309,27188.0,0.5071225071225072,0.60431654676259,0.4558404558404558,90.2042360060514,0.7082931533269046,0.0482160077145612,0.1846673095467695,0.0564127290260366,4148
06037209510,2.4619790741057597,1.2319167079993298,2.0807903209193723,0.215340482672842,2.6376410448819096,0.5960596681699287,6,1.537287883124857,10,4,0.4133688061190555,30722.0,0.269,0.5660184237461617,0.413,81.8961169944529,0.6849804941482445,0.0159297789336801,0.2334200260078023,0.0325097529258777,3076
06037209520,2.0670968720256955,1.161051034290634,3.156970310285492,0.7222407327803047,3.3266525543309022,0.9995466762535519,6,1.90559302999443,10,4,0.3714694315337862,33168.0,0.362087326943557,0.632258064516129,0.4877529286474973,92.4861321230459,0.8852341794780122,0.0214515552377547,0.05684662138005,0.0289595995709688,2797
06037209810,1.4702915110168149,1.2420279590722385,3.3974601907393547,0.7717545278454249,3.1874531897411025,0.8861860406491027,6,1.825862236510673,10,4,0.3081447963800905,30373.0,0.3828892005610098,0.638728323699422,0.4726507713884993,89.5108421583459,0.7104857363145721,0.0505011565150346,0.1156515034695451,0.1175790285273708,2594
06037209820,2.007264299638974,1.215489546514117,2.665342850526665,0.2344917391316207,4.072307518034295,1.00050735960613,6,1.865900552241967,10,4,0.3651208360548661,31289.0,0.3195625759416768,0.5685210312075983,0.56865127582017,92.5113464447806,0.9124633908232996,0.0201757240481614,0.0380735437683045,0.0247315327041978,3073
06037210010,1.5330063126681774,1.203234362548958,4.049425061752685,0.602810541553839,2.0385541226948973,0.894351849146036,6,1.7202303750607653,10,4,0.3147992137040157,31712.0,0.4392828035859821,0.616651418115279,0.3480032599837001,89.7251638930913,0.8565009828699803,0.0134793597304128,0.1112047177759056,0.0188149396237012,3561
06037211000,-0.603499151705453,-1.563163370106327,-0.6492845744721091,-0.48248137670841224,-0.8567694842166753,-1.117319091156608,6,-0.8787528413942641,2,1,0.0881031451455362,127197.0,0.0328542094455852,0.4748299319727891,0.0338809034907597,36.9263741805345,0.0827478532396565,0.0323965651834504,0.283567525370804,0.5402029664324747,5124
06037211120,0.25369380472122266,0.6055406386689924,0.2599803366821047,-0.3347685322234987,0.5860811366215085,0.37318113037135253,6,0.290618085806947,7,3,0.1790564689063616,52342.0,0.1115037298782881,0.4941324392288349,0.1904201020808794,76.0463943519919,0.2871339840283939,0.0401064773735581,0.6039041703637977,0.0603371783496007,5635
06037211121,-0.2036271971819356,0.7068269817947491,0.3954635876139686,-0.4629138595331689,0.6547233181737255,-0.36414334273384036,6,0.12105491468891642,6,3,0.1305319624497094,48846.0,0.1232227488151658,0.4773869346733668,0.197867298578199,56.6944024205749,0.351531291611185,0.0701287172658677,0.376387039502885,0.1553484243231247,2253
06037211122,1.7126478398432723,0.6683231059325836,0.9961686102551889,0.21753546014639333,1.5295680602341275,0.448114431872599,6,0.9287262513806942,9,4,0.3338602592475498,50175.0,0.1751824817518248,0.5663052543786489,0.2927818329278183,78.0131114473021,0.3174201707239962,0.0546949098956686,0.4043629465697123,0.2115080619664875,3163
06037211201,0.6666420162725587,0.8369984748336577,1.5784268372028218,0.9571052536057473,1.4401813906632952,0.5148819248769132,6,0.999039316242499,9,4,0.2228727556596409,44353.0,0.2255466052934407,0.6629491945477075,0.2830840046029919,79.7655068078669,0.680327868852459,0.0491803278688524,0.1572989851678376,0.0811865729898516,2562
06037211202,0.4308724303649145,0.9260296339942558,2.741342226635647,-0.28090610192062465,1.1457141005648495,0.7367997793229036,6,0.9499753448269909,9,4,0.1978561857972309,41280.0,0.3261363636363636,0.5011709601873536,0.2511363636363636,85.590015128593,0.6945064761054042,0.0442161679321125,0.1598928092898615,0.0897722197409557,2239
06037211310,0.5865898942934278,0.8867145402809685,1.889560470989277,0.316012569726214,2.3516061333262672,0.6407314440648993,6,1.1118691754468422,10,4,0.2143787444647043,42637.0,0.2524590163934426,0.5791738382099828,0.3819672131147541,83.0685829551185,0.7415440227214046,0.0247869868319132,0.1585334366124451,0.0650658404337722,3873
06037211320,1.4158421866424689,1.2166194570924649,4.283901664535294,0.7771578445497402,1.3825128529634703,0.6469758858566717,6,1.6205016486066848,10,4,0.3023673958645489,31250.0,0.4595645412130638,0.6394344069128044,0.2768273716951788,83.2324760463944,0.6122265507941265,0.0461492358405753,0.2055738687443812,0.1309559484566976,3337
06037211410,-0.1204035574761465,0.8758789875552726,0.976043878893567,0.14668631888310413,1.0540588664074009,0.24733161118336636,6,0.5299326842410942,8,3,0.1393624907338769,43011.0,0.1734417344173441,0.5570469798657718,0.2411924119241192,72.7433182047403,0.3128654970760234,0.014985380116959,0.5029239766081871,0.1224415204678362,2736
06037211420,0.257617519792104,0.837664832354222,1.539032965059371,0.09242672737305886,0.8922290018920807,0.05231289060961478,6,0.6118806561800753,8,4,0.179472798653954,44330.0,0.2221391174270755,0.5499565595134666,0.2236350037397158,67.624810892587,0.5102155051777219,0.0817240414217744,0.2572068289952421,0.1360201511335012,3573
06037211500,-0.37737941156980426,0.20862333294162783,-0.12427891992071836,0.008837456576739525,-0.3699744226507852,-0.23781348186956325,6,-0.14866424108208395,5,2,0.1120958083832335,66042.0,0.0782661047561709,0.5390334572490706,0.0866947621914509,60.0100857286939,0.2141317365269461,0.0457485029940119,0.4323353293413173,0.2653892215568862,4175
06037211701,-0.5549334113346958,-0.0644963342913551,0.031114560624141068,-0.07788570497149509,-0.4496660282116734,-0.5221757542332597,6,-0.273007112069723,4,2,0.0932562620423892,75469.0,0.0917073170731707,0.5277008310249307,0.0780487804878048,52.5466464952093,0.0774268104776579,0.0570107858243451,0.4503081664098613,0.3528505392912172,2596
06037211703,-0.17424045583204453,0.6052509180078776,1.4701150559390426,0.32138219428423676,0.2697664918467621,0.28431792025769864,6,0.4627653540839289,8,3,0.1336500722991117,52352.0,0.2161778618732261,0.5798755186721992,0.1561021759697256,73.714069591528,0.4273910349101425,0.072918818425945,0.3643875232390002,0.1138194587895063,4841
06037211704,0.26191055429096216,0.8628125857389922,1.8969909456722067,0.6155017966393961,-0.09409905004659161,-0.3041006331975862,6,0.5398360331828966,8,3,0.1799283154121863,43462.0,0.2531017369727047,0.6183098591549295,0.1166253101736972,58.2702975289965,0.2017167381974249,0.0840486409155937,0.5253934191702432,0.1627324749642346,2796
06037211802,0.3288584108428024,0.8553377926822288,1.3425088037430002,-0.22687482439904222,1.2299961264486448,0.026854781766240867,6,0.5927801818473124,8,4,0.1870318852985234,43720.0,0.2051401869158878,0.5082315454062666,0.2602803738317757,66.9566313666162,0.3007261853908586,0.060017086715079,0.4532251174711662,0.134771465185818,4682
06037211803,-0.07400809325386885,0.5777564272680769,0.39674205214284813,0.012206302697764035,1.0000546600591214,-0.2503023654531046,6,0.2770748305768061,7,3,0.1442853282896514,53301.0,0.1233333333333333,0.5394736842105263,0.2353333333333333,59.6822995461422,0.2037287219670359,0.0172926236152391,0.6925155363415293,0.0516076736017292,3701
06037211804,0.42642990324765306,0.915744550524678,0.7575845145601187,0.6170065451680554,0.5137783687446957,0.3938358224518262,6,0.6040632841161713,8,4,0.197384806973848,41635.0,0.1545454545454545,0.6185064935064936,0.1825757575757575,76.588502269289,0.1220117975783918,0.0239056193728655,0.7134430301148712,0.0655076063334368,3221
06037211910,0.13800373186728793,0.7620187677371308,1.4096875516192804,0.23075916615238767,1.6518804651528163,0.26270254482464633,6,0.7425087045589249,9,4,0.1667810569663692,46941.0,0.2109510086455331,0.5680332739156269,0.3060518731988472,73.1467473524962,0.5902539464653397,0.0368336765042324,0.2640128117135666,0.0876229695721802,4371
06037211921,0.3419152531048746,1.0792049475256846,1.69246287142639,1.2260537841633132,0.900479897113616,0.6743553614052018,6,0.9857453524565134,9,4,0.1884172947243157,35993.0,0.2354104846686449,0.6980942828485457,0.2245301681503461,83.9510842158346,0.4212614042046806,0.0353034510115033,0.3772312574375248,0.0872669575565252,2521
06037211922,-0.13071312502009422,0.6863147589878167,1.52123393969921,0.3453579637203703,1.3672636872061346,0.5446631088068951,6,0.7223533889000554,9,4,0.1382685836647292,49554.0,0.2205995388162951,0.583008573655495,0.2751729438893159,80.547150781644,0.4105230957479351,0.0706638115631691,0.4435607219333129,0.0575099418782502,3269
06037212101,0.5356522725320874,0.6337014869293572,2.154687550198372,0.5262913546691846,0.6216034873422165,-0.6850115824955821,6,0.631154094862606,8,4,0.20897395669909,51370.0,0.2753919563735514,0.6066522053506869,0.1942740286298568,48.2728189611699,0.25196109193599,0.1901474741135864,0.3777847505491057,0.1358644493253843,3187
06037212102,0.2239994367804472,1.3349124030256643,3.301420180872214,0.15474522677099958,0.7036661876411897,0.22763760245547407,6,0.9910635062576648,9,4,0.1759057180270624,27167.0,0.3745819397993311,0.5581000848176421,0.2031772575250836,72.226424609178,0.2741161065037101,0.1588825840244434,0.4129201222173723,0.1174159755565255,2291
06037212202,1.218119466658771,0.9854513415889145,0.6404834537820214,0.24083019887215013,2.0349022090108444,0.29344441210720956,6,0.9022051803366518,9,4,0.2813878271096736,39229.0,0.144416456759026,0.5693493150684932,0.3476070528967254,73.9536056480081,0.6985981308411215,0.0470210280373831,0.2088200934579439,0.0455607476635514,3424
06037212203,2.3372779581807683,1.3370853079840257,3.8199922127598778,0.3119618076794592,1.866014218957076,0.7502493462590268,6,1.7370968086367056,10,4,0.4001372683596431,27092.0,0.4194373401534527,0.5786445012787724,0.3292838874680306,85.9430156328795,0.6063829787234043,0.0569663692518874,0.247083047357584,0.0525051475634866,2914
06037212204,1.7639214679042394,1.1312677503280257,2.543641783145149,0.14251238991489237,3.701984362320336,0.48510074094693184,6,1.628071415759929,10,4,0.3393006993006993,34196.0,0.3090356871678056,0.5565015479876161,0.5284738041002278,78.9838628340898,0.6810825892857143,0.0851004464285714,0.17578125,0.0460379464285714,3584
